TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,EMA_Pattern,Risk_Range,ATR_Range,RangeSize_Category,ShouldAvoid
,2025-02-07 17:00:00,BUY,2878.61,2871.2,2893.4300000000007,7.410000000000309,1630,2878.34,2871.2,2874.411865106198,2870.58429488423,2867.896595279413,2818.824006962718,4.377197926806087,0.1520594289190299,0.9510341106007966,0,0,0.0,1.0,1,1,1,2025-02-07 18:00:00,2871.2,-7.410000000000309,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-10 03:35:00,SELL,2867.72,2876.54,2850.0799999999995,8.820000000000164,300,2876.54,2867.79,2869.3356848974017,2868.650844032482,2866.746423199318,2822.958463484252,2.438810409048606,0.0850435331569541,1.131935279057669,0,0,0.0,1.0,1,1,1,2025-02-10 06:10:00,2876.54,-8.820000000000164,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-02-10 16:50:00,BUY,2908.32,2901.78,2921.4,6.539999999999964,1630,2906.81,2901.78,2904.8962210420736,2903.786600432013,2902.50709128563,2831.5640356813583,3.172483540608067,0.1090830287110107,1.018144803876104,0,0,0.0,1.0,1,1,1,2025-02-10 18:45:00,2901.78,-6.539999999999964,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-02-11 03:40:00,BUY,2931.71,2919.62,2955.8900000000003,12.090000000000146,300,2931.28,2919.62,2928.455939923933,2924.351468113713,2917.9711597279093,2839.176348676184,2.849368949694143,0.0971913644151073,1.2203686981983473,0,0,0.0,1.0,1,1,1,2025-02-11 04:35:00,2919.62,-12.090000000000146,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2025-02-11 10:50:00,SELL,2907.69,2915.38,2892.31,7.690000000000055,1000,2915.38,2910.64,2911.2689715075817,2912.827683152791,2915.6043348603357,2844.407715757112,3.001196851864006,0.1032158466639843,0.970330942023634,0,0,0.0,0.3333333333333333,0,0,1,2025-02-11 14:50:00,2892.31,15.38000000000011,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,0.8-1.0,,False
,2025-02-11 16:55:00,SELL,2896.64,2904.28,2881.359999999999,7.640000000000327,1630,2904.28,2899.08,2899.435421745284,2898.102526263399,2899.29657033792,2847.5649125777427,3.974606878050391,0.1372143890179791,0.951066710345612,0,0,0.0,0.6666666666666666,1,0,1,2025-02-11 17:40:00,2904.28,-7.640000000000327,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,5-10,0.8-1.0,,False
,2025-02-12 15:25:00,SELL,2877.71,2893.86,2845.41,16.15000000000009,1000,2893.86,2888.51,2879.708540311485,2881.376279063061,2883.692504448089,2856.4574016261067,3.343144724929489,0.1161737883570439,1.4043802633113476,0,0,0.0,0.3333333333333333,0,0,1,2025-02-12 16:10:00,2893.86,-16.15000000000009,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,15-20,1.2-1.5,,False
,2025-02-12 16:50:00,SELL,2890.82,2898.0,2876.4600000000005,7.179999999999836,1630,2898.0,2892.43,2891.74408151043,2887.8927542207043,2885.6367539305807,2856.834641410921,4.234910367842587,0.1464951248380247,0.848732386534696,0,0,0.0,1.0,1,1,1,2025-02-12 18:45:00,2898.0,-7.179999999999836,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-13 12:45:00,BUY,2919.16,2910.53,2936.419999999999,8.629999999999654,1000,2918.1,2910.53,2917.147573911968,2916.047661082175,2915.3000495925635,2865.818171775171,2.053851801300904,0.0703576303217673,0.9245640983363032,0,1,0.5,1.0,1,1,1,2025-02-13 15:30:00,2910.53,-8.629999999999654,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-13 16:45:00,BUY,2916.51,2907.91,2933.710000000001,8.600000000000364,1630,2916.47,2907.91,2913.060833978672,2913.1596785127376,2914.385457606891,2867.738634550158,3.3383459024241784,0.114463722134475,1.0353729530021116,0,0,0.0,0.3333333333333333,0,0,1,2025-02-14 03:25:00,2933.710000000001,17.200000000000728,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-02-14 04:15:00,SELL,2927.3,2933.5,2914.9000000000005,6.199999999999818,300,2933.5,2927.89,2929.075975700032,2929.656556747518,2928.920747505834,2873.74205472227,1.847187855157843,0.0631021027963598,1.1691133221423615,0,0,0.0,0.6666666666666666,0,1,1,2025-02-14 08:25:00,2933.5,-6.199999999999818,-1.0,SL_HIT,,,,,,,,,,,,,,,,011,5-10,1.0-1.2,,False
,2025-02-14 10:15:00,BUY,2937.21,2930.88,2949.87,6.329999999999927,1000,2936.18,2930.88,2934.472768518549,2933.539286525287,2931.888201563753,2877.071741698014,2.1000503454055206,0.071498134127472,1.1148904463717488,0,0,0.0,1.0,1,1,1,2025-02-14 13:45:00,2930.88,-6.329999999999927,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-02-14 16:50:00,SELL,2921.39,2928.52,2907.13,7.130000000000109,1630,2928.52,2921.6,2922.8769758270555,2924.254046269785,2927.5195010950047,2880.094807162283,4.116398289658982,0.1409054693025916,1.035086734141336,0,0,0.0,0.3333333333333333,0,0,1,2025-02-14 17:20:00,2907.13,14.260000000000218,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-02-17 03:25:00,BUY,2890.5,2882.11,2907.28,8.389999999999873,300,2889.08,2882.11,2887.5047255420845,2886.0073252617867,2885.667528330906,2880.7844912111595,2.8191841979141907,0.0975327520468497,0.9310967956174092,0,0,0.0,1.0,1,1,1,2025-02-18 05:05:00,2907.28,16.779999999999745,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-18 05:10:00,BUY,2908.65,2894.86,2936.23,13.789999999999964,300,2899.99,2894.86,2904.216591444378,2901.371642035938,2899.5877470391115,2884.756366674737,2.282750689176866,0.0784814497851878,1.1865223103915374,0,0,0.0,1.0,1,1,1,2025-02-18 21:45:00,2936.23,27.579999999999927,2.0,TP_HIT,,,,,,,,,,,,,,,,111,10-15,1.0-1.2,,False
,2025-02-18 21:50:00,BUY,2936.3,2922.47,2963.960000000001,13.830000000000382,1630,2924.91,2922.47,2934.769336795495,2933.351800538204,2930.697654969995,2890.046698963362,1.2548510780923776,0.0427357925992704,0.9082207893492632,0,0,0.0,1.0,1,1,1,2025-02-19 19:45:00,2922.47,-13.830000000000382,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,0.8-1.0,,False
,2025-02-19 19:50:00,SELL,2924.82,2937.88,2898.7000000000003,13.059999999999944,1630,2937.88,2931.3,2925.536475329065,2927.3179161319126,2930.6627606224574,2898.2930635889265,2.3135484240118998,0.0791005403413508,0.8873194034225284,0,1,0.5,0.3333333333333333,0,0,1,2025-02-20 02:05:00,2937.88,-13.059999999999944,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,0.8-1.0,,False
,2025-02-20 03:25:00,SELL,2936.54,2941.88,2925.86,5.3400000000001455,300,2941.88,2939.16,2939.754770284116,2938.8853780518725,2936.4451563344323,2900.7227610280893,1.939343229670192,0.0660417780677325,1.433196972903517,0,0,0.0,1.0,1,1,1,2025-02-20 05:00:00,2941.88,-5.3400000000001455,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-02-20 10:55:00,BUY,2954.62,2948.92,2966.0199999999995,5.699999999999818,1000,2954.53,2948.92,2953.582492952274,2951.932763631473,2948.59680279745,2903.7776805976,1.463262465264055,0.0495245569739612,0.86961329253039,0,0,0.0,1.0,1,1,1,2025-02-20 13:45:00,2948.92,-5.699999999999818,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-20 18:20:00,BUY,2942.41,2929.32,2968.5899999999992,13.08999999999969,1630,2939.91,2929.32,2938.867950919894,2937.7381633468312,2939.25118796792,2906.832094933279,2.783885414298924,0.0946124236356906,0.753469502180317,0,1,0.5,0.6666666666666666,1,0,1,2025-02-21 03:50:00,2929.32,-13.08999999999969,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,10-15,<0.8,,False
,2025-02-24 17:00:00,SELL,2933.47,2943.76,2912.889999999999,10.290000000000418,1630,2943.76,2934.72,2940.575932265004,2944.098760362402,2945.1564821018987,2917.843363125774,4.295977345315954,0.1464469500392352,1.4352127674459578,0,0,0.0,0.3333333333333333,0,0,1,2025-02-24 19:00:00,2943.76,-10.290000000000418,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,1.2-1.5,,False
,2025-02-25 03:35:00,SELL,2945.72,2952.51,2932.139999999999,6.790000000000418,300,2952.51,2948.84,2949.191183397488,2949.7149442169075,2949.6520879026657,2920.4832190902034,1.674883178662146,0.0568581935371368,1.28843485303882,0,0,0.0,0.6666666666666666,0,1,1,2025-02-25 09:50:00,2932.139999999999,13.580000000000837,2.0,TP_HIT,,,,,,,,,,,,,,,,011,5-10,1.2-1.5,,False
,2025-02-25 10:25:00,BUY,2934.71,2929.52,2945.09,5.190000000000055,1000,2933.73,2929.52,2933.502011214243,2934.58148850838,2936.9951820608417,2921.724031790757,2.1824042280342,0.0743652431768113,1.116955462821908,0,0,0.0,0.3333333333333333,0,0,1,2025-02-25 14:30:00,2929.52,-5.190000000000055,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-02-25 16:45:00,SELL,2937.08,2944.84,2921.5599999999995,7.760000000000218,1630,2944.84,2938.47,2939.5083748895786,2937.695110508332,2936.779846579176,2922.5326175692608,2.912171824722379,0.0991519408637959,0.9887900320282754,0,0,0.0,1.0,1,1,1,2025-02-25 17:15:00,2921.5599999999995,15.520000000000437,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-02-26 03:20:00,BUY,2929.86,2922.57,2944.44,7.289999999999964,300,2925.74,2922.57,2925.2178895683464,2922.9890037337045,2919.1621336248263,2921.5360039447173,2.401768616435019,0.0819755420543991,1.4052294678927124,0,0,0.0,1.0,1,1,1,2025-02-26 03:45:00,2922.57,-7.289999999999964,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-02-27 07:40:00,SELL,2893.34,2917.9,2844.2200000000003,24.559999999999945,300,2917.9,2913.55,2894.019241548647,2897.756287632247,2903.579972865424,2919.189848209726,2.85524352968071,0.0986833047509352,1.3576580432772367,0,0,0.0,0.0,0,0,0,2025-02-28 16:05:00,2844.2200000000003,49.11999999999989,2.0,TP_HIT,,,,,,,,,,,,,,,,000,20+,1.2-1.5,,False
,2025-02-28 16:10:00,SELL,2846.41,2860.33,2818.57,13.920000000000073,1000,2860.33,2856.88,2850.105591598764,2854.036946233627,2857.532429652856,2906.1395309456784,3.7165479132667794,0.1305696618992618,1.25758490858575,0,0,0.0,0.0,0,0,0,2025-03-03 01:00:00,2860.33,-13.920000000000073,-1.0,SL_HIT,,,,,,,,,,,,,,,,000,10-15,1.2-1.5,,False
,2025-03-13 05:55:00,BUY,2945.63,2938.48,2959.9300000000003,7.150000000000091,300,2941.55,2938.48,2945.0282323940105,2943.6377058663948,2941.1640818407955,2910.768077422713,1.3161348079092283,0.0446809276083292,0.890849748513064,0,0,0.0,1.0,1,1,1,2025-03-13 07:30:00,2938.48,-7.150000000000091,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-03-13 10:15:00,BUY,2941.96,2934.81,2956.26,7.150000000000091,1000,2941.64,2934.81,2937.69420553956,2937.2378062849275,2938.530103060987,2912.178634196788,2.170494566267754,0.0737771610174086,1.336552235223188,0,0,0.0,0.6666666666666666,1,0,1,2025-03-13 16:35:00,2956.26,14.300000000000182,2.0,TP_HIT,,,,,,,,,,,,,,,,101,5-10,1.2-1.5,,False
,2025-03-13 16:45:00,BUY,2969.24,2952.55,3002.619999999999,16.6899999999996,1630,2966.1,2952.55,2958.577813895912,2953.676589766333,2949.393390954721,2914.3932465513835,3.8379112867441543,0.1292556777742504,1.3731681644433755,0,0,0.0,1.0,1,1,1,2025-03-14 12:15:00,3002.619999999999,33.3799999999992,2.0,TP_HIT,,,,,,,,,,,,,,,,111,15-20,1.2-1.5,,False
,2025-03-14 12:20:00,BUY,3002.44,2985.18,3036.9600000000005,17.26000000000022,1000,2989.9,2985.18,3000.302206613353,2997.1664125595694,2992.810447739923,2926.943552025631,1.9898336398382528,0.0662738852346176,1.3114756019154636,0,0,0.0,1.0,1,1,1,2025-03-14 15:35:00,2985.18,-17.26000000000022,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,15-20,1.2-1.5,,False
,2025-03-19 10:35:00,SELL,3029.33,3037.01,3013.97,7.680000000000291,1000,3037.01,3031.46,3033.301812485118,3035.7086314539283,3036.8432352871896,2968.700029734105,2.4079135615684724,0.0794866707017219,1.0501846910044,0,0,0.0,0.3333333333333333,0,0,1,2025-03-19 12:35:00,3037.01,-7.680000000000291,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,5-10,1.0-1.2,,False
,2025-03-20 03:15:00,BUY,3055.66,3050.42,3066.1399999999994,5.239999999999782,300,3055.33,3050.42,3053.651075505945,3052.5588361852897,3049.9282150573044,2979.3142035292817,2.2991968049071527,0.0752438689156238,1.4439070396255835,0,0,0.0,1.0,1,1,1,2025-03-20 03:55:00,3050.42,-5.239999999999782,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,5-10,1.2-1.5,,False
,2025-03-20 16:45:00,BUY,3039.87,3032.28,3055.0499999999997,7.589999999999691,1630,3038.5,3032.28,3036.068786608005,3035.348185003633,3035.9107834437064,2986.987943489345,2.8013629326429403,0.092154037266164,0.9186876511962896,0,1,0.5,0.6666666666666666,1,0,1,2025-03-21 05:05:00,3032.28,-7.589999999999691,-1.0,SL_HIT,,,,,,,,,,,,,,,,101,5-10,0.8-1.0,,False
,2025-03-21 05:10:00,SELL,3031.65,3044.6,3005.7500000000005,12.949999999999818,300,3044.6,3041.94,3033.664336688145,3035.785217389749,3038.939981346172,2993.0650742771586,1.5112740269533476,0.0498498846157487,0.9249672953816712,0,0,0.0,0.3333333333333333,0,0,1,2025-03-21 15:55:00,3005.7500000000005,25.89999999999964,2.0,TP_HIT,,,,,,,,,,,,,,,,001,10-15,0.8-1.0,,False
,2025-03-25 16:10:00,BUY,3032.34,3010.7,3075.620000000001,21.640000000000327,1000,3015.22,3010.7,3029.894846773366,3026.5116725722605,3023.6095150927035,3004.6446586452853,3.0512158245508685,0.100622483776584,1.2507030745450356,0,0,0.0,1.0,1,1,1,2025-03-28 04:05:00,3075.620000000001,43.280000000000655,2.0,TP_HIT,,,,,,,,,,,,,,,,111,20+,1.2-1.5,,False
,2025-03-28 04:10:00,BUY,3073.84,3062.08,3097.3600000000006,11.760000000000218,300,3066.31,3062.08,3072.147600707479,3068.082930753538,3063.0827446994417,3017.83507951946,2.442297092989324,0.0794542686993898,1.359742004931138,0,0,0.0,1.0,1,1,1,2025-03-31 01:05:00,3097.3600000000006,23.52000000000044,2.0,TP_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2025-04-01 04:45:00,BUY,3136.64,3120.3,3169.3199999999997,16.33999999999969,300,3124.46,3120.3,3133.4740044373034,3130.3860416265384,3127.077774229678,3048.8949145817965,2.708264864468033,0.0863428657566068,1.2106160959542662,0,0,0.0,1.0,1,1,1,2025-04-01 18:40:00,3120.3,-16.33999999999969,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,15-20,1.2-1.5,,False
,2025-04-01 18:45:00,SELL,3122.57,3134.98,3097.7500000000005,12.409999999999854,1630,3134.98,3128.26,3125.571773433904,3127.5986413790674,3129.710411573728,3059.8738366250795,3.478394830898075,0.1113952555394458,0.955004977084985,0,0,0.0,0.3333333333333333,0,0,1,2025-04-02 04:30:00,3134.98,-12.409999999999854,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,0.8-1.0,,False
,2025-04-02 04:35:00,BUY,3130.4,3113.03,3165.14,17.36999999999989,300,3115.37,3113.03,3129.5530417598434,3124.9814923962717,3120.390988113217,3064.7776545885613,2.7801757897748987,0.0888121578640077,1.2525157951829788,0,0,0.0,1.0,1,1,1,2025-04-02 08:25:00,3113.03,-17.36999999999989,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,15-20,1.2-1.5,,False
,2025-04-02 10:20:00,BUY,3117.73,3112.17,3128.85,5.559999999999945,1000,3117.14,3112.17,3116.0436419401003,3116.6417085526136,3118.911282732461,3068.0870768668574,2.5829338169325555,0.0828466165104917,0.9772159062578066,0,1,0.5,0.3333333333333333,0,0,1,2025-04-02 11:25:00,3128.85,11.11999999999989,2.0,TP_HIT,,,,,,,,,,,,,,,,001,5-10,0.8-1.0,,False
,2025-04-02 16:45:00,SELL,3119.66,3132.28,3094.419999999999,12.620000000000346,1630,3132.28,3124.85,3125.210230206246,3124.4374880897917,3123.835815271433,3071.325083928054,4.298655020620394,0.1377924203477428,1.4822948684956074,0,0,0.0,1.0,1,1,1,2025-04-02 19:25:00,3132.28,-12.620000000000346,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2025-04-03 03:15:00,SELL,3142.82,3164.78,3098.9,21.96000000000004,300,3164.78,3149.56,3154.6165280524065,3152.3180503487174,3143.6264468187883,3077.357000976792,5.793188228094558,0.1843308948044927,1.0595471788421336,0,0,0.0,1.0,1,1,1,2025-04-03 13:55:00,3098.9,43.92000000000007,2.0,TP_HIT,,,,,,,,,,,,,,,,111,20+,1.0-1.2,,False
,2025-04-03 17:50:00,BUY,3133.99,3064.22,3273.53,69.76999999999998,1630,3088.91,3064.22,3121.6798992099657,3107.4082945991945,3100.7726754475684,3083.06510312642,7.958609342746176,0.2539449501353283,0.941377292118234,0,0,0.0,1.0,1,1,1,2025-04-04 16:35:00,3064.22,-69.76999999999998,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,20+,0.8-1.0,,False
,2025-04-04 17:00:00,SELL,3056.16,3080.44,3007.5999999999995,24.2800000000002,1630,3080.44,3059.36,3068.561477427156,3077.7550825482667,3088.199474527112,3086.1354809452887,8.59602727372318,0.2812688888580172,0.8738910568133652,0,0,0.0,0.0,0,0,0,2025-04-07 01:05:00,3007.5999999999995,48.5600000000004,2.0,TP_HIT,,,,,,,,,,,,,,,,000,20+,0.8-1.0,,False
,2025-04-07 20:00:00,SELL,2966.48,3026.74,2845.9600000000005,60.25999999999976,1630,3026.74,3001.73,2974.0597175871526,2980.8691260973037,2994.4637107090334,3069.893011523804,5.755317940059916,0.1940116886026508,0.8495920860786005,0,1,0.5,0.0,0,0,0,2025-04-09 09:20:00,3026.74,-60.25999999999976,-1.0,SL_HIT,,,,,,,,,,,,,,,,000,20+,0.8-1.0,,False
,2025-04-09 09:25:00,BUY,3029.45,2975.14,3138.07,54.309999999999945,300,2984.7,2975.14,3022.905112208018,3018.136460564336,3011.003250303804,3048.591713636506,5.503030555636295,0.1816511431327896,1.2500654095439123,0,0,0.0,0.6666666666666666,1,1,0,2025-04-10 17:05:00,3138.07,108.61999999999988,2.0,TP_HIT,,,,,,,,,,,,,,,,110,20+,1.2-1.5,,False
,2025-04-10 17:10:00,BUY,3142.95,3119.48,3189.8899999999994,23.4699999999998,1630,3132.98,3119.48,3131.834142189673,3128.135147896341,3124.050494434414,3060.8566596639603,7.603683699874169,0.2419282425706476,1.26911563015721,0,0,0.0,1.0,1,1,1,2025-04-11 01:45:00,3189.8899999999994,46.9399999999996,2.0,TP_HIT,,,,,,,,,,,,,,,,111,20+,1.2-1.5,,False
,2025-04-11 03:15:00,BUY,3191.12,3184.99,3203.38,6.130000000000109,300,3190.46,3184.99,3188.5675013263626,3186.476279070662,3180.4986284582483,3070.792513127702,3.103486253705199,0.0972538247920855,0.9038605277613558,0,1,0.5,1.0,1,1,1,2025-04-11 03:35:00,3203.38,12.260000000000218,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,0.8-1.0,,False
,2025-04-11 11:05:00,BUY,3214.7,3194.05,3255.999999999999,20.64999999999964,1000,3213.14,3194.05,3209.969554996597,3207.580688620643,3206.795140099537,3081.4164901435647,5.503470919367475,0.1711970298742487,0.9198873076548716,0,0,0.0,1.0,1,1,1,2025-04-14 16:15:00,3194.05,-20.64999999999964,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,20+,0.8-1.0,,False
,2025-04-14 16:20:00,SELL,3200.39,3233.44,3134.2899999999995,33.05000000000018,1000,3233.44,3228.77,3204.1761418675987,3210.0962728587583,3215.92226416068,3117.39393505928,6.0535718493574935,0.1891510675060694,1.3878848435375364,0,0,0.0,0.3333333333333333,0,0,1,2025-04-15 23:05:00,3233.44,-33.05000000000018,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,20+,1.2-1.5,,False
,2025-04-15 23:10:00,BUY,3231.12,3215.0,3263.36,16.11999999999989,1630,3224.19,3215.0,3229.9378025666665,3228.8134190629758,3226.743275256896,3144.027990229664,1.8924254591183984,0.0585687148455767,1.0987202795368678,0,0,0.0,1.0,1,1,1,2025-04-16 03:30:00,3263.36,32.23999999999978,2.0,TP_HIT,,,,,,,,,,,,,,,,111,15-20,1.0-1.2,,False
,2025-04-16 03:35:00,BUY,3264.57,3251.63,3290.4500000000003,12.940000000000056,300,3261.46,3251.63,3258.3750205163533,3251.2501692920773,3242.264942417169,3147.247833545516,4.335842888774965,0.132815129979598,1.3276166570586787,0,0,0.0,1.0,1,1,1,2025-04-16 08:15:00,3290.4500000000003,25.88000000000011,2.0,TP_HIT,,,,,,,,,,,,,,,,111,10-15,1.2-1.5,,False
,2025-04-16 10:45:00,BUY,3299.44,3291.34,3315.64,8.099999999999909,1000,3298.0,3291.34,3295.5379967211998,3292.998536659104,3286.722012417359,3156.4789128046395,3.636852533640676,0.1102263576134336,1.078080047223433,0,1,0.5,1.0,1,1,1,2025-04-16 11:15:00,3315.64,16.199999999999818,2.0,TP_HIT,,,,,,,,,,,,,,,,111,5-10,1.0-1.2,,False
,2025-04-16 16:50:00,BUY,3309.87,3296.92,3335.7699999999995,12.949999999999818,1630,3306.52,3296.92,3304.497586196016,3304.8967978011988,3303.731454859474,3165.229881820517,5.259622167176217,0.1589072128867966,1.1658176410711167,0,0,0.0,0.6666666666666666,0,1,1,2025-04-16 21:20:00,3335.7699999999995,25.89999999999964,2.0,TP_HIT,,,,,,,,,,,,,,,,011,10-15,1.0-1.2,,False
,2025-04-17 03:40:00,SELL,3342.84,3350.64,3327.2400000000007,7.799999999999727,300,3350.64,3343.68,3346.633122037312,3347.689460180401,3345.3091928050526,3181.4633683815164,3.4265388897235,0.1025038257805787,1.335808052607807,0,1,0.5,0.6666666666666666,0,1,1,2025-04-17 04:10:00,3350.64,-7.799999999999727,-1.0,SL_HIT,,,,,,,,,,,,,,,,011,5-10,1.2-1.5,,False
,2025-04-17 10:15:00,SELL,3318.27,3329.96,3294.89,11.690000000000056,1000,3329.96,3320.23,3325.5740037609567,3329.1044212171187,3333.4922627669625,3191.715466830757,4.528313158569821,0.1364660849951879,1.342995446624044,0,0,0.0,0.3333333333333333,0,0,1,2025-04-17 13:25:00,3329.96,-11.690000000000056,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,10-15,1.2-1.5,,False
,2025-04-17 16:50:00,SELL,3317.81,3331.96,3289.51,14.150000000000093,1630,3331.96,3320.18,3324.3354465323478,3325.6381187176094,3326.1927400289446,3199.415876837018,5.810049449951545,0.1751170033833023,1.2050807550295886,0,0,0.0,0.3333333333333333,0,0,1,2025-04-17 17:35:00,3289.51,28.300000000000185,2.0,TP_HIT,,,,,,,,,,,,,,,,001,10-15,1.2-1.5,,False
,2025-04-21 03:30:00,BUY,3358.72,3347.49,3381.18,11.230000000000018,300,3356.15,3347.49,3353.8557412942005,3349.6536006764163,3340.483321998045,3212.8505730569573,3.6279553229565344,0.1080160097583762,0.8938851652955686,0,1,0.5,1.0,1,1,1,2025-04-21 05:00:00,3381.18,22.46000000000004,2.0,TP_HIT,,,,,,,,,,,,,,,,111,10-15,0.8-1.0,,False
,2025-04-21 16:45:00,BUY,3422.31,3405.5,3455.93,16.809999999999945,1630,3420.4,3405.5,3415.971118520936,3411.818011406612,3404.627191207495,3234.8419871178608,6.52544822573866,0.1906737912620031,1.4431442322117891,0,0,0.0,1.0,1,1,1,2025-04-22 05:20:00,3455.93,33.61999999999989,2.0,TP_HIT,,,,,,,,,,,,,,,,111,15-20,1.2-1.5,,False
,2025-04-22 05:25:00,BUY,3455.9,3412.26,3543.18,43.63999999999987,300,3435.42,3412.26,3450.5306539180565,3444.719181870626,3437.482006192808,3257.0540817204183,5.475951620232354,0.1584522590419964,0.9494068358227556,0,0,0.0,1.0,1,1,1,2025-04-22 16:40:00,3412.26,-43.63999999999987,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,20+,0.8-1.0,,False
,2025-04-22 19:15:00,SELL,3400.62,3445.18,3311.5,44.559999999999945,1630,3445.18,3411.19,3415.737506247663,3421.0824232063387,3429.85881982921,3282.2374590877275,9.245318817475972,0.2718715651109495,1.2314807713434417,0,0,0.0,0.3333333333333333,0,0,1,2025-04-23 09:00:00,3311.5,89.11999999999989,2.0,TP_HIT,,,,,,,,,,,,,,,,001,20+,1.2-1.5,,False
,2025-04-23 09:05:00,SELL,3313.5,3342.85,3254.8,29.34999999999991,300,3342.85,3334.58,3322.718497395903,3331.63062669773,3341.3224079811403,3290.9623264079805,7.288908091017483,0.21997610052867,1.4421981704119335,0,0,0.0,0.3333333333333333,0,0,1,2025-04-24 04:05:00,3342.85,-29.34999999999991,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,20+,1.2-1.5,,False
,2025-04-24 04:10:00,BUY,3348.29,3313.29,3418.29,35.0,300,3321.33,3313.29,3337.1092164983843,3328.5225544500167,3316.423327342702,3293.5996815022763,5.916934324850748,0.1767151090512096,1.44267257292756,0,0,0.0,1.0,1,1,1,2025-04-24 16:50:00,3313.29,-35.0,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,20+,1.2-1.5,,False
,2025-04-24 16:55:00,SELL,3315.21,3333.27,3279.09,18.059999999999945,1630,3333.27,3316.22,3321.3319979849057,3327.495805816947,3331.3159530845983,3297.784021144904,5.5113266562355605,0.1662436665018373,1.1826507191809592,0,0,0.0,0.3333333333333333,0,0,1,2025-04-24 19:10:00,3333.27,-18.059999999999945,-1.0,SL_HIT,,,,,,,,,,,,,,,,001,15-20,1.0-1.2,,False
,2025-04-25 03:15:00,BUY,3359.28,3347.38,3383.0800000000004,11.900000000000093,300,3358.15,3347.38,3354.6365634341823,3354.5004034696635,3350.467175979139,3302.074012053266,4.911969417362887,0.1462208990427379,0.9265602643961752,0,0,0.0,1.0,1,1,1,2025-04-25 04:45:00,3347.38,-11.900000000000093,-1.0,SL_HIT,,,,,,,,,,,,,,,,111,10-15,0.8-1.0,,False
