TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,Risk_Range,ATR_Range,ShouldAvoid,HighRisk,AvoidConsolidation,AvoidTrade
128.0,2025-02-24 11:00:00,BUY,2940.73,2935.37,2951.4500000000003,5.360000000000127,1000,2939.97,2935.37,2938.885866831677,2938.9762086227174,2938.614259785486,2915.6578364236584,1.8918792392804151,0.0643336599851198,1.0045753952302263,0,1,0.5,0.6666666666666666,0,1,1,2025-02-24 14:50:00,2935.37,-5.360000000000127,-1.0,SL_HIT,11.0,0.0,4.599999999999909,0.1564237451245068,Medium (0.15-0.2%),192.0,True,165.0,15.449999999999818,True,128.0,5.200000000000273,3.6399999999998727,False,,5-10,1.0-1.2,False,False,False,False
,2025-02-24 17:00:00,BUY,2948.11,2945.57,2953.19,2.539999999999964,1630,2947.82,2945.57,2946.799990498498,2945.783754273739,2944.185228991774,2917.442449583701,1.8389312312416048,0.0623766152294726,0.9398635299579202,0,0,0.0,1.0,1,1,1,2025-02-24 17:50:00,2953.19,5.079999999999927,2.0,TP_HIT,17.0,0.0,2.25,0.0763200830362503,Very Small (<0.1%),193.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
,2025-02-25 03:15:00,SELL,2949.64,2953.79,2941.34,4.150000000000091,300,2953.79,2950.09,2951.1646290244253,2950.894278891632,2949.197580339429,2919.8949244715627,1.242869596003732,0.042136314804645,1.1777926927865048,0,0,0.0,1.0,1,1,1,2025-02-25 07:45:00,2941.34,8.300000000000182,2.0,TP_HIT,3.0,1.0,3.699999999999818,0.1254390366281925,Small (0.1-0.15%),194.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
129.0,2025-02-25 10:25:00,SELL,2935.75,2938.06,2931.13,2.309999999999945,1000,2938.06,2936.58,2937.287157301588,2938.1565310905407,2940.7227190481294,2921.42170187411,1.5509864071365589,0.0528310110580451,1.0334256036519005,0,1,0.5,0.3333333333333333,0,0,1,2025-02-25 11:10:00,2938.06,-2.309999999999945,-1.0,SL_HIT,10.0,1.0,1.4800000000000182,0.0504130120071538,Very Small (<0.1%),195.0,True,40.0,47.48000000000002,True,129.0,0.7400000000002365,1.069999999999709,False,,0-5,1.0-1.2,False,False,False,False
130.0,2025-02-25 17:45:00,BUY,2936.1,2924.12,2960.06,11.980000000000018,1630,2934.7,2924.12,2932.393531248321,2932.620277248861,2934.802022770157,2922.430031459543,3.30803717397196,0.1126677284142897,1.180948703237318,0,0,0.0,0.3333333333333333,0,0,1,2025-02-25 19:15:00,2924.12,-11.980000000000018,-1.0,SL_HIT,17.0,1.0,10.579999999999927,0.3603419502060531,Very Large (>0.3%),196.0,False,,-6.019999999999982,False,130.0,1.400000000000091,2.0099999999997635,False,,10-15,1.0-1.2,False,False,False,False
131.0,2025-02-26 03:15:00,SELL,2914.04,2917.13,2907.86,3.090000000000145,300,2917.13,2914.19,2915.036738794789,2914.509158810364,2912.9873792262256,2921.555208172387,1.4354817927490366,0.0492608815510094,0.9620799384135336,0,1,0.5,0.6666666666666666,1,1,0,2025-02-26 03:45:00,2917.13,-3.090000000000145,-1.0,SL_HIT,3.0,2.0,2.9400000000000546,0.1008908594254044,Small (0.1-0.15%),197.0,True,410.0,23.269999999999985,True,131.0,3.740000000000237,1.9200000000000728,False,,0-5,0.8-1.0,False,False,False,False
132.0,2025-02-26 10:40:00,SELL,2908.73,2916.23,2893.73,7.5,1000,2916.23,2908.79,2911.042249424177,2913.2114778613613,2915.4755442235896,2921.218134044543,2.122373647580967,0.0729656464361067,1.0862527119119436,0,0,0.0,0.0,0,0,0,2025-02-26 11:50:00,2916.23,-7.5,-1.0,SL_HIT,10.0,2.0,7.440000000000055,0.2557817329212424,Large (0.2-0.3%),198.0,True,380.0,20.820000000000164,True,132.0,0.930000000000291,5.139999999999873,False,,5-10,1.0-1.2,False,False,False,False
,2025-02-26 17:15:00,SELL,2910.24,2913.98,2902.76,3.740000000000237,1630,2913.98,2911.02,2912.412739315489,2912.97397996719,2913.4450947004643,2920.676304669469,2.076955652257009,0.0713671605179301,1.4511798390591542,0,0,0.0,0.0,0,0,0,2025-02-26 18:00:00,2902.76,7.480000000000473,2.0,TP_HIT,17.0,2.0,2.9600000000000364,0.1017098246192766,Small (0.1-0.15%),199.0,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
133.0,2025-02-27 03:15:00,BUY,2917.67,2915.57,2921.87,2.099999999999909,300,2917.36,2915.57,2916.86974815388,2916.548998697908,2915.516427571976,2920.070584279084,0.971993879263218,0.0333140444006079,0.9148423562386596,0,1,0.5,0.6666666666666666,1,1,0,2025-02-27 05:05:00,2915.57,-2.099999999999909,-1.0,SL_HIT,3.0,3.0,1.7899999999999636,0.0613503240599506,Very Small (<0.1%),200.0,False,,0.599999999999909,True,133.0,1.0099999999997635,3.3100000000004,False,,0-5,0.8-1.0,False,False,False,False
134.0,2025-02-27 10:30:00,BUY,2897.2,2890.82,2909.959999999999,6.379999999999654,1000,2896.1,2890.82,2894.8954811869307,2895.7085588467503,2900.470101518283,2918.9409944375843,2.421789913040808,0.083590705268563,0.9545125556749732,0,0,0.0,0.0,0,0,0,2025-02-27 11:05:00,2890.82,-6.379999999999654,-1.0,SL_HIT,10.0,3.0,5.279999999999745,0.1822449261355704,Medium (0.15-0.2%),201.0,False,,-0.5,False,134.0,3.619999999999891,2.309999999999945,False,,5-10,0.8-1.0,False,False,False,False
135.0,2025-02-27 17:15:00,BUY,2889.14,2884.09,2899.24,5.049999999999727,1630,2888.73,2884.09,2886.9806609256134,2887.009859264051,2888.105552043377,2916.7962900705315,2.720679011981572,0.0941691649411787,1.1107034987797355,0,1,0.5,0.0,0,0,0,2025-02-27 17:30:00,2884.09,-5.049999999999727,-1.0,SL_HIT,17.0,3.0,4.639999999999873,0.1606014246453918,Medium (0.15-0.2%),202.0,False,,3.1700000000000728,True,135.0,1.2800000000002,4.409999999999855,False,,5-10,1.0-1.2,False,False,False,False
137.0,2025-02-28 10:20:00,BUY,2865.05,2861.94,2871.2700000000004,3.110000000000128,1000,2864.63,2861.94,2864.043891245816,2864.138506688997,2866.587431720204,2910.405520354847,1.9027803108502808,0.0664135114867203,0.8767351411109385,0,1,0.5,0.0,0,0,0,2025-02-28 11:15:00,2861.94,-3.110000000000128,-1.0,SL_HIT,10.0,4.0,2.6900000000000546,0.0938901589850109,Very Small (<0.1%),204.0,False,,-0.1200000000003456,False,137.0,2.5799999999999272,0.830000000000382,False,,0-5,0.8-1.0,False,False,False,False
,2025-02-28 16:50:00,SELL,2855.06,2862.99,2839.2000000000003,7.929999999999836,1630,2862.99,2856.25,2858.997717611989,2860.5378357499626,2861.2323217514727,2907.45245783542,2.3341976175268173,0.081756517114415,1.2783951365550714,0,0,0.0,0.0,0,0,0,2025-02-28 18:40:00,2839.2000000000003,15.859999999999673,2.0,TP_HIT,16.0,4.0,6.739999999999782,0.2360720965583834,Large (0.2-0.3%),205.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
138.0,2025-03-03 10:30:00,SELL,2862.33,2866.05,2854.8899999999994,3.720000000000255,1000,2866.05,2862.91,2863.6500082144007,2864.317153560361,2865.0071424561684,2899.483801090988,1.525900997847517,0.0533097510715926,1.0972760701534534,0,1,0.5,0.0,0,0,0,2025-03-03 11:00:00,2866.05,-3.720000000000255,-1.0,SL_HIT,10.0,0.0,3.1400000000003274,0.1097008381283893,Small (0.1-0.15%),206.0,False,,3.5,True,138.0,1.7800000000002,0.75,False,,0-5,1.0-1.2,False,False,False,False
139.0,2025-03-03 17:00:00,SELL,2874.35,2877.65,2867.7499999999995,3.300000000000182,1630,2877.65,2874.44,2875.5955836069884,2874.721518983877,2872.155328017699,2897.532779049026,1.61622398398343,0.056229199087913,1.0458533376937482,0,1,0.5,0.6666666666666666,1,1,0,2025-03-03 18:30:00,2877.65,-3.300000000000182,-1.0,SL_HIT,17.0,0.0,3.2100000000000364,0.11167742272166,Small (0.1-0.15%),207.0,False,,0.650000000000091,True,139.0,0.3400000000001455,1.949999999999818,False,,0-5,1.0-1.2,False,False,False,False
140.0,2025-03-04 03:45:00,SELL,2891.44,2893.36,2887.6,1.9200000000000728,300,2893.36,2891.5,2892.094746243626,2891.7132876409105,2890.103393065453,2896.724439439184,1.2664492175761208,0.0437999480389052,0.7725467193685658,0,1,0.5,0.6666666666666666,1,1,0,2025-03-04 04:15:00,2893.36,-1.9200000000000728,-1.0,SL_HIT,3.0,1.0,1.860000000000128,0.0643278089809965,Very Small (<0.1%),208.0,True,50.0,9.450000000000273,True,140.0,1.300000000000182,4.539999999999964,False,,0-5,<0.8,False,False,False,False
142.0,2025-03-04 16:55:00,BUY,2924.8,2919.25,2935.9000000000005,5.550000000000182,1630,2924.39,2919.25,2922.55803975476,2920.659662616633,2916.314507695075,2897.315281048957,2.0291009590371023,0.0693757165972751,1.1016797584978617,0,1,0.5,1.0,1,1,1,2025-03-04 18:10:00,2919.25,-5.550000000000182,-1.0,SL_HIT,16.0,1.0,5.139999999999873,0.1757385120350066,Medium (0.15-0.2%),210.0,False,,-2.269999999999982,False,142.0,1.9400000000000543,1.4299999999998363,False,,5-10,1.0-1.2,False,False,False,False
,2025-03-05 03:20:00,SELL,2915.8,2918.27,2910.8600000000006,2.4699999999998,300,2918.27,2916.45,2916.5305798834625,2916.297202667616,2915.395693250292,2898.8647470615606,1.1811876154782457,0.0405098983290433,0.773198537050006,0,1,0.5,1.0,1,1,1,2025-03-05 05:10:00,2910.8600000000006,4.9399999999996,2.0,TP_HIT,3.0,2.0,1.820000000000164,0.0624185472254668,Very Small (<0.1%),211.0,,,,,,,,,,0-5,<0.8,False,False,False,False
143.0,2025-03-05 10:15:00,BUY,2920.27,2917.44,2925.93,2.8299999999999272,1000,2919.61,2917.44,2917.2809754773984,2914.781185894538,2912.8562423457274,2899.72201494154,1.7456149826427412,0.0597758078069062,1.1522968473083814,0,0,0.0,1.0,1,1,1,2025-03-05 10:20:00,2917.44,-2.8299999999999272,-1.0,SL_HIT,10.0,2.0,2.1700000000000728,0.0743081975296829,Very Small (<0.1%),212.0,True,595.0,9.789999999999964,True,143.0,0.949999999999818,3.800000000000182,False,,0-5,1.0-1.2,False,False,False,False
,2025-03-05 17:05:00,SELL,2912.39,2918.83,2899.51,6.440000000000055,1630,2918.83,2914.28,2915.259829596215,2915.611045275524,2915.8939836204104,2900.6935983638687,2.2602777660350686,0.0776090347115279,1.12818420109934,0,0,0.0,0.3333333333333333,0,0,1,2025-03-05 17:40:00,2899.51,12.88000000000011,2.0,TP_HIT,17.0,2.0,4.549999999999727,0.1562290764629643,Medium (0.15-0.2%),213.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
144.0,2025-03-06 03:15:00,SELL,2916.97,2919.67,2911.57,2.700000000000273,300,2919.67,2917.52,2918.379479971147,2919.0908036213814,2919.2020670626725,2902.225154840049,1.0812268002072951,0.037066778205031,0.941608755917294,0,1,0.5,0.3333333333333333,0,0,1,2025-03-06 04:15:00,2919.67,-2.700000000000273,-1.0,SL_HIT,3.0,3.0,2.150000000000091,0.0737066202257853,Very Small (<0.1%),214.0,True,440.0,25.84999999999991,True,144.0,1.9100000000003088,1.9899999999997813,False,,0-5,0.8-1.0,False,False,False,False
,2025-03-06 11:15:00,SELL,2919.75,2922.83,2913.59,3.0799999999999272,1000,2922.83,2919.81,2920.7790432227403,2920.383783724068,2920.0412346759417,2903.551361958396,1.8000766146631717,0.0616517378084826,1.0532427150304706,0,0,0.0,1.0,1,1,1,2025-03-06 11:35:00,2913.59,6.159999999999855,2.0,TP_HIT,11.0,3.0,3.019999999999982,0.1034335131432479,Small (0.1-0.15%),215.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
,2025-03-06 17:05:00,BUY,2905.78,2899.21,2918.9200000000005,6.570000000000164,1630,2904.28,2899.21,2903.397692681169,2903.2354197968866,2903.9718085223885,2903.458401144785,3.2744014538585,0.1126858005030834,1.2131352504675983,0,1,0.5,0.6666666666666666,1,0,1,2025-03-06 19:00:00,2918.9200000000005,13.140000000000327,2.0,TP_HIT,17.0,3.0,5.070000000000164,0.1744798298563608,Medium (0.15-0.2%),216.0,,,,,,,,,,5-10,1.2-1.5,False,False,False,False
145.0,2025-03-07 03:30:00,BUY,2913.4,2910.36,2919.48,3.039999999999964,300,2913.13,2910.36,2912.1436268700736,2911.968764237923,2912.896043305457,2904.3223057349173,1.2450264419867807,0.0427344834896265,0.8347420943749988,0,1,0.5,0.6666666666666666,1,0,1,2025-03-07 03:50:00,2910.36,-3.039999999999964,-1.0,SL_HIT,3.0,4.0,2.769999999999982,0.0950779158371655,Very Small (<0.1%),217.0,True,510.0,16.929999999999836,True,145.0,0.8400000000001455,2.5799999999999272,False,,0-5,0.8-1.0,False,False,False,False
,2025-03-07 10:15:00,BUY,2911.14,2907.73,2917.96,3.4099999999998545,1000,2910.29,2907.73,2909.915759252676,2909.2289490946696,2908.198215215501,2904.560538589346,1.5520765279031326,0.0533150768394214,1.1275321292932987,0,0,0.0,1.0,1,1,1,2025-03-07 12:00:00,2917.96,6.819999999999709,2.0,TP_HIT,10.0,4.0,2.559999999999945,0.0879380586299506,Very Small (<0.1%),218.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
,2025-03-07 16:50:00,SELL,2919.37,2922.81,2912.49,3.4400000000000546,1630,2922.81,2920.93,2920.757290931984,2920.3136364264456,2919.349371036541,2905.4267282746164,1.7593643863622812,0.0602652074372991,1.050247552105254,0,0,0.0,1.0,1,1,1,2025-03-07 17:20:00,2912.49,6.880000000000109,2.0,TP_HIT,16.0,4.0,1.8800000000001087,0.0643974556154276,Very Small (<0.1%),219.0,,,,,,,,,,0-5,1.0-1.2,False,False,False,False
146.0,2025-03-10 03:15:00,BUY,2915.44,2911.42,2923.48,4.019999999999982,300,2914.62,2911.42,2913.318771093518,2912.379032084125,2911.2909253174607,2906.218498315114,1.5882846095931844,0.0544783843808545,1.047069858372048,0,0,0.0,1.0,1,1,1,2025-03-10 05:55:00,2911.42,-4.019999999999982,-1.0,SL_HIT,3.0,0.0,3.199999999999818,0.1097604478226208,Small (0.1-0.15%),220.0,False,,-0.0700000000001637,False,146.0,0.8400000000001455,4.2199999999998,False,,0-5,1.0-1.2,False,False,False,False
147.0,2025-03-10 10:15:00,SELL,2909.49,2913.25,2901.97,3.7600000000002174,1000,2913.25,2909.89,2910.295001689423,2910.366690160273,2911.1019044749337,2906.6071295421216,1.6763749725751569,0.0576174852835086,1.245784121075561,0,0,0.0,0.3333333333333333,0,0,1,2025-03-10 10:35:00,2913.25,-3.7600000000002174,-1.0,SL_HIT,10.0,0.0,3.360000000000128,0.1154841570172135,Small (0.1-0.15%),221.0,True,115.0,29.229999999999563,True,147.0,7.570000000000164,3.0,False,,0-5,1.2-1.5,False,False,False,False
149.0,2025-03-11 03:15:00,SELL,2884.29,2885.82,2881.23,1.5300000000002,300,2885.82,2884.39,2885.245096898681,2885.940241301785,2887.747802580593,2905.188847491409,1.2180018298182005,0.0422288268453657,0.8108688452134512,0,1,0.5,0.0,0,0,0,2025-03-11 04:00:00,2885.82,-1.5300000000002,-1.0,SL_HIT,3.0,1.0,1.430000000000291,0.0495789258361777,Very Small (<0.1%),223.0,True,60.0,4.029999999999745,True,149.0,2.5,0.9099999999998544,False,,0-5,0.8-1.0,False,False,False,False
151.0,2025-03-11 17:00:00,SELL,2910.22,2915.91,2898.84,5.690000000000055,1630,2915.91,2912.25,2912.8750194956715,2912.908070798302,2911.1668717798534,2905.010263045192,2.155441543248159,0.0740645567430695,1.3415912546954774,0,0,0.0,0.6666666666666666,0,1,1,2025-03-11 17:35:00,2915.91,-5.690000000000055,-1.0,SL_HIT,17.0,1.0,3.659999999999856,0.1257636879686021,Small (0.1-0.15%),225.0,False,,4.25,True,151.0,4.839999999999691,2.3100000000004,False,,5-10,1.2-1.5,False,False,False,False
,2025-03-12 03:15:00,SELL,2916.77,2919.58,2911.15,2.809999999999945,300,2919.58,2917.01,2917.1881010056213,2916.9193371691204,2917.0244948571867,2906.024477694368,1.5559762060994182,0.053345865669882,1.329007868746103,0,0,0.0,0.6666666666666666,1,0,1,2025-03-12 05:10:00,2911.15,5.619999999999891,2.0,TP_HIT,3.0,2.0,2.569999999999709,0.0881111640616061,Very Small (<0.1%),226.0,,,,,,,,,,0-5,1.2-1.5,False,False,False,False
152.0,2025-03-12 10:30:00,SELL,2915.47,2921.14,2904.13,5.670000000000073,1000,2921.14,2915.84,2916.978618905071,2916.354338750496,2915.95422546818,2906.613786230699,1.9627127512494469,0.067320629306748,1.400859588392014,0,0,0.0,1.0,1,1,1,2025-03-12 12:50:00,2921.14,-5.670000000000073,-1.0,SL_HIT,10.0,2.0,5.299999999999727,0.1817888710911011,Medium (0.15-0.2%),227.0,False,,9.5,True,152.0,0.3099999999999454,2.049999999999727,False,,5-10,1.2-1.5,False,False,False,False
154.0,2025-03-13 03:15:00,SELL,2935.38,2939.31,2927.5200000000004,3.929999999999836,300,2939.31,2936.69,2936.454848128416,2935.608005285453,2934.360682779748,2909.5093039371955,1.4016531262698253,0.0477503126092644,1.1553618418193612,0,0,0.0,1.0,1,1,1,2025-03-13 05:00:00,2939.31,-3.929999999999836,-1.0,SL_HIT,3.0,3.0,2.619999999999891,0.0892559055386318,Very Small (<0.1%),229.0,False,,2.3900000000003274,True,154.0,7.769999999999982,2.1399999999998727,False,,0-5,1.0-1.2,False,False,False,False
155.0,2025-03-13 11:15:00,SELL,2935.16,2940.28,2924.919999999999,5.120000000000346,1000,2940.28,2935.36,2936.949447511809,2938.355549834352,2939.90641039927,2911.883243628268,1.670855018782213,0.0569255174771465,0.994764305119512,0,0,0.0,0.3333333333333333,0,0,1,2025-03-13 12:10:00,2940.28,-5.120000000000346,-1.0,SL_HIT,11.0,3.0,4.920000000000073,0.1676228893825233,Medium (0.15-0.2%),230.0,False,,-1.8299999999999272,False,155.0,1.890000000000328,3.0799999999999272,False,,5-10,0.8-1.0,False,False,False,False
,2025-03-13 17:35:00,BUY,2949.87,2941.54,2966.53,8.329999999999927,1630,2948.08,2941.54,2945.8694785279013,2945.355013702346,2944.774417515887,2913.835892285456,2.8390320914919136,0.0962426171828559,1.1041944216229371,0,0,0.0,1.0,1,1,1,2025-03-13 18:45:00,2966.53,16.659999999999854,2.0,TP_HIT,17.0,3.0,6.539999999999964,0.221704685291215,Large (0.2-0.3%),231.0,,,,,,,,,,5-10,1.0-1.2,False,False,False,False
156.0,2025-03-14 03:25:00,BUY,2988.98,2985.85,2995.24,3.130000000000109,300,2987.29,2985.85,2987.2351151225257,2986.4939622920992,2984.002613996769,2919.69976743662,1.544742130983492,0.0516812468127418,0.8789922999297421,0,0,0.0,1.0,1,1,1,2025-03-14 03:50:00,2985.85,-3.130000000000109,-1.0,SL_HIT,3.0,4.0,1.4400000000000546,0.0481769700700591,Very Small (<0.1%),232.0,True,560.0,15.86999999999989,True,156.0,2.9600000000000364,1.1300000000001091,False,,0-5,0.8-1.0,False,False,False,False
157.0,2025-03-14 10:15:00,SELL,2982.2,2986.29,2974.0199999999995,4.0900000000001455,1000,2986.29,2983.54,2984.23740099531,2985.319858268644,2986.310118939909,2924.2472723553024,1.8390497325730948,0.0616675518936722,1.1138480136881628,0,0,0.0,0.3333333333333333,0,0,1,2025-03-14 10:45:00,2986.29,-4.0900000000001455,-1.0,SL_HIT,10.0,4.0,2.75,0.0922138018912212,Very Small (<0.1%),233.0,False,,3.75,True,157.0,5.639999999999873,1.9700000000002549,False,,0-5,1.0-1.2,False,False,False,False
,2025-03-14 16:45:00,SELL,2995.15,2999.62,2986.2100000000005,4.4699999999998,1630,2999.62,2995.69,2997.16249848798,2996.9050569482706,2995.391865805348,2928.263267866308,2.608302605627256,0.0870842063211276,0.9342399150210662,0,1,0.5,1.0,1,1,1,2025-03-14 17:35:00,2986.2100000000005,8.9399999999996,2.0,TP_HIT,16.0,4.0,3.929999999999836,0.131212126270799,Small (0.1-0.15%),234.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
158.0,2025-03-17 03:15:00,BUY,2991.68,2988.29,2998.46,3.3899999999998727,300,2990.86,2988.29,2989.8910639561755,2988.5718590496444,2987.2926400924,2934.147804997201,1.4972723712287397,0.0500478784906387,0.8609352698921968,0,0,0.0,1.0,1,1,1,2025-03-17 04:10:00,2988.29,-3.3899999999998727,-1.0,SL_HIT,3.0,0.0,2.570000000000164,0.0859049096160071,Very Small (<0.1%),235.0,True,640.0,11.050000000000182,True,158.0,2.0299999999997453,0.5799999999999272,False,,0-5,0.8-1.0,False,False,False,False
159.0,2025-03-17 10:20:00,BUY,2988.07,2985.38,2993.4500000000003,2.6900000000000546,1000,2986.87,2985.38,2986.1898502506724,2985.516104240506,2986.067342655844,2937.7788389950297,1.273440184728972,0.0426174816764323,1.1334435583616471,0,0,0.0,0.6666666666666666,1,0,1,2025-03-17 11:45:00,2985.38,-2.6900000000000546,-1.0,SL_HIT,10.0,0.0,1.4899999999997815,0.0498649630028674,Very Small (<0.1%),236.0,True,110.0,30.799999999999727,True,159.0,2.5,4.5900000000001455,False,,0-5,1.0-1.2,False,False,False,False
160.0,2025-03-17 16:45:00,SELL,2987.92,2994.09,2975.58,6.170000000000073,1630,2994.09,2989.77,2991.5872854569816,2993.7563420925057,2993.748105452855,2940.9488920808285,3.933248998407996,0.1316383637583334,1.7938520265884277,0,0,0.0,0.6666666666666666,0,1,1,2025-03-17 18:20:00,2994.09,-6.170000000000073,-1.0,SL_HIT,16.0,0.0,4.320000000000164,0.1445821842619669,Small (0.1-0.15%),237.0,False,,-5.0,False,160.0,3.25,1.599999999999909,False,,5-10,>1.5,False,False,False,False
161.0,2025-03-18 03:15:00,BUY,3001.99,3000.02,3005.9299999999994,1.9699999999998,300,3001.22,3000.02,3000.868664234516,3000.624253715611,2999.8409782595613,2946.3613807447387,0.6598543017347134,0.0219805629510662,1.0006554531225644,0,1,0.5,1.0,1,1,1,2025-03-18 03:55:00,3000.02,-1.9699999999998,-1.0,SL_HIT,3.0,1.0,1.199999999999818,0.0399734842554378,Very Small (<0.1%),238.0,True,120.0,36.27000000000044,True,161.0,5.369999999999891,2.650000000000091,False,,0-5,1.0-1.2,False,False,False,False
,2025-03-18 11:10:00,BUY,3018.18,3011.34,3031.859999999999,6.839999999999691,1000,3017.16,3011.34,3015.717026828716,3014.4630935687514,3012.427280367272,2951.340015798499,2.093963259876722,0.0693783425732302,0.9720680713799807,0,0,0.0,1.0,1,1,1,2025-03-18 16:35:00,3031.859999999999,13.679999999999382,2.0,TP_HIT,11.0,1.0,5.819999999999709,0.1928314414647141,Medium (0.15-0.2%),239.0,,,,,,,,,,5-10,0.8-1.0,False,False,False,False
162.0,2025-03-18 16:50:00,BUY,3035.04,3027.75,3049.62,7.289999999999964,1630,3034.64,3027.75,3031.9221243571355,3029.3022702261487,3025.786905645667,2955.000115804889,2.4683183721319404,0.0813273753272424,1.1171558048941947,0,0,0.0,1.0,1,1,1,2025-03-18 17:35:00,3027.75,-7.289999999999964,-1.0,SL_HIT,16.0,1.0,6.889999999999873,0.2270151299488597,Large (0.2-0.3%),240.0,False,,10.2800000000002,True,162.0,2.75,4.069999999999709,False,,5-10,1.0-1.2,False,False,False,False
,2025-03-19 03:15:00,SELL,3032.6,3035.17,3027.46,2.570000000000164,300,3035.17,3033.74,3033.8224385429944,3034.045898621828,3034.140890618925,2962.4594102463507,0.7707612842779183,0.0254158571614429,0.9421680214074174,0,1,0.5,0.3333333333333333,0,0,1,2025-03-19 05:55:00,3027.46,5.140000000000327,2.0,TP_HIT,3.0,2.0,1.430000000000291,0.0471542570731481,Very Small (<0.1%),241.0,,,,,,,,,,0-5,0.8-1.0,False,False,False,False
163.0,2025-03-19 10:25:00,SELL,3036.73,3044.74,3020.7100000000005,8.009999999999764,1000,3044.74,3037.03,3039.3155928056444,3039.095298862131,3037.145022857576,2967.4521184303853,2.613753423997771,0.0860713143413399,1.5969249286560747,0,0,0.0,1.0,1,1,1,2025-03-19 22:35:00,3044.74,-8.009999999999764,-1.0,SL_HIT,10.0,2.0,7.709999999999582,0.253891521472096,Large (0.2-0.3%),242.0,False,,11.210000000000036,True,163.0,5.489999999999782,2.450000000000273,False,,5-10,>1.5,False,False,False,False
