WindowID,EntryTime,Loss_baseline_breakout,Loss_pullback_ema,Loss_pullback_ema_reversal,Loss_pullback_only,Loss_reversal_failed_move,Loss_reversal_only,R_Multiple_baseline_breakout,R_Multiple_pullback_ema,R_Multiple_pullback_ema_reversal,R_Multiple_pullback_only,R_Multiple_reversal_failed_move,R_Multiple_reversal_only,TradeTaken_baseline_breakout,TradeTaken_pullback_ema,TradeTaken_pullback_ema_reversal,TradeTaken_pullback_only,TradeTaken_reversal_failed_move,TradeTaken_reversal_only,Win_baseline_breakout,Win_pullback_ema,Win_pullback_ema_reversal,Win_pullback_only,Win_reversal_failed_move,Win_reversal_only,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,RangeHigh,RangeLow,RangeWidth,RangeMid,EntryOffset,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeAtrRatio,ATR_Value,PriceAboveEMA200_5M,Price_Above_EMA200_5M,Price_Above_EMA200_1H,Market,BestMode,BestResult,BestRR,TargetWin
2025-09-26_0300,2025-09-26 03:45:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,24385.025212600736,24391.59293435093,24393.09238518623,24411.27882145317,24414.65894356564,9.935995205042008,0.0407521398576791,0.962199363979848,0.5,0.0,0,1,24403.4,24379.4,24.0,24391.4,-12.0,0.8700000000026193,0.1357575757578932,0.0869732871080661,2.3992630926290843,10.003071390433083,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-09-26_1000,2025-09-26 10:20:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24418.546432438256,24411.43275643992,24396.79814543668,24397.363295362644,24412.56014625429,14.317081818005,0.0586350396850304,1.2912237351520297,0.0,1.0,0,0,24432.78,24409.15,23.62999999999738,24420.965,-11.81499999999869,3.6200000000026193,0.9568006843458138,0.2607256711776983,1.701919229260738,13.884325174621557,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-09-26_1000,2025-09-26 10:30:00,,1.0,1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,,,,,0.0,0.0,,,,24425.194516760486,24415.90475738836,24399.911029293915,24398.15460260033,24412.56014625429,15.471941454412994,0.0633203248469902,1.31516556924532,0.0,1.0,0,0,24432.78,24409.15,23.62999999999738,24420.965,11.81499999999869,7.5,0.9538144329895828,0.4794945464952684,1.5107274844909249,15.641470908937666,1,1,1,UT100,pullback_ema,LOSS,-1.0,0
2025-09-26_1630,2025-09-26 17:35:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24380.07524272715,24406.445317446072,24412.092830228223,24402.75614039544,24411.784253092283,46.2038002687256,0.1894883630853123,1.318718835899039,0.0,0.0,0,0,24483.9,24368.78,115.12000000000262,24426.34,-57.56000000000131,23.919999999998254,0.8319928507595911,0.5517303305322825,2.6553175439332124,43.35451338504701,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-09-29_0300,2025-09-29 03:30:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,24560.541648121813,24549.26763509996,24527.23432810146,24463.143092371167,24419.48048566724,8.317040065329751,0.0338536248494656,0.9112649778150288,0.0,1.0,0,0,24563.4,24540.4,23.0,24551.9,11.5,6.25,0.6368627450982447,0.6765048285990853,2.489537769244634,9.23866280887097,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-09-29_1000,2025-09-29 10:45:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,24626.28380921937,24619.85553564649,24608.065204388484,24542.36592536133,24431.729459024325,9.526534641313178,0.0386779534287432,1.1121707479633154,0.0,1.0,0,0,24622.4,24599.28,23.12000000000262,24610.84,11.56000000000131,2.3799999999973807,0.8739650413981335,0.2359696501743163,2.292276601696141,10.086042837454812,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-09-29_1630,2025-09-29 17:10:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24709.402614874223,24688.844144871888,24670.789058366005,24608.25909881085,24448.232076939763,29.20906669592703,0.1181028012240346,1.7513155251604375,0.0,1.0,0,0,24690.65,24624.65,66.0,24657.65,74.25,41.25,0.5247524752475248,1.4122327299746271,2.259572367959404,29.20906669592703,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-09-29_1630,2025-09-29 17:20:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,24713.701673519507,24694.27945857181,24674.54595506989,24610.459223088747,24448.232076939763,32.54823231827403,0.1315723336187551,1.7220560280832575,0.0,1.0,0,0,24690.65,24624.65,66.0,24657.65,33.0,32.62999999999738,0.9924812030075189,1.3547198802459424,2.740162797923364,24.0861601544325,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-09-29_1630,2025-09-29 19:10:00,,,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,24631.062891978185,24651.54748839453,24664.415179658004,24621.150270010807,24451.57178482938,22.466012479970548,0.0911881381612386,0.961119960849072,0.0,0.3333333333333333,0,0,24690.65,24624.65,66.0,24657.65,-37.25500000000102,0.0,0.8011840157869389,0.0,2.965517687549529,22.2558106050405,1,1,1,UT100,reversal_only,LOSS,-1.0,0
2025-09-30_0300,2025-09-30 03:35:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24601.474120667302,24602.344892982128,24604.568484207768,24611.522430163222,24462.23812327873,9.159812054054816,0.0372251270457671,1.3276233538407054,0.5,0.3333333333333333,0,1,24605.53,24583.65,21.87999999999738,24594.59,11.93999999999869,1.0,0.34375,0.1091725456918436,2.388695299737254,9.159812054054816,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-09-30_0300,2025-09-30 03:40:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,24602.609296533847,24602.781720892843,24604.66972012119,24611.47892339544,24462.23812327873,8.855837113513825,0.0359888776778855,1.2618714906733632,0.5,0.3333333333333333,0,1,24605.53,24583.65,21.87999999999738,24594.59,10.93999999999869,1.0,0.34375,0.1091725456918436,2.388695299737254,9.159812054054816,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-09-30_1000,2025-09-30 10:30:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24580.95325807336,24594.0399231166,24603.33949062488,24609.4111133972,24471.69295330868,14.35321675737604,0.0584431496256243,1.5119761644116154,0.0,0.3333333333333333,0,0,24595.78,24568.78,27.0,24582.28,-23.0,9.5,0.72,0.6618725377444051,1.881111423063046,14.35321675737604,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-09-30_1000,2025-09-30 10:35:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24578.118606458687,24591.56174828781,24601.90578511018,24608.986923214143,24471.69295330868,14.588787856392916,0.0593842084977881,1.4796107722576093,0.0,0.3333333333333333,0,0,24595.78,24568.78,27.0,24582.28,-13.5,9.5,0.72,0.6618725377444051,1.881111423063046,14.35321675737604,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-09-30_1000,2025-09-30 10:55:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,24564.97778120548,24579.76415086935,24594.77545662117,24606.804669395595,24471.69295330868,17.078077826497008,0.0695130802543008,1.457203622122124,0.0,0.3333333333333333,0,0,24595.78,24568.78,27.0,24582.28,-24.784999999996217,0.0,0.72,0.0,1.881111423063046,14.35321675737604,0,0,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-09-30_1630,2025-09-30 16:50:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24559.99537282404,24575.33057883385,24580.5615544034,24592.5832217437,24478.070489295147,30.40782519254428,0.1240583788948764,2.1158931989681684,0.0,0.3333333333333333,0,0,24606.9,24518.4,88.5,24562.65,-51.75,7.5,0.9008136381247122,0.2466470374816194,2.910435042283109,30.40782519254428,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-09-30_1630,2025-09-30 16:55:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24560.652298259232,24574.23507166714,24579.883846387576,24592.29164739799,24478.070489295147,34.95344850020504,0.1422995972044655,2.2441157882521576,0.0,0.3333333333333333,0,0,24606.9,24518.4,88.5,24562.65,-44.25,7.5,0.9008136381247122,0.2466470374816194,2.910435042283109,30.40782519254428,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-09-30_1630,2025-09-30 17:00:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,24563.777838607388,24574.42097424285,24579.74251907826,24592.132327523384,24479.44958890416,34.44232203351139,0.1401445704293383,2.0582750016263507,0.0,0.3333333333333333,0,0,24606.9,24518.4,88.5,24562.65,-9.37250000000131,0.0,0.9008136381247122,0.0,2.910435042283109,30.40782519254428,0,0,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-09-30_1630,2025-09-30 18:10:00,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,24599.7148786846,24585.428510854086,24581.11780172111,24590.46085085544,24480.513772099137,30.49562761086841,0.1239475753023165,0.9322459662770032,0.0,1.0,0,0,24606.9,24518.4,88.5,24562.65,44.25,9.7699999999968,0.5466516177577077,0.2888209674224731,2.616239060071366,33.827183972089266,1,1,1,UT100,pullback_ema,LOSS,-1.0,0
2025-10-01_0300,2025-10-01 03:15:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24604.5620319569,24613.76124255457,24615.435599966066,24600.24201117842,24489.69857676087,11.926081758812602,0.0485231059246224,1.056191932738518,0.0,0.3333333333333333,0,0,24615.53,24596.4,19.12999999999738,24605.965,-27.81499999999869,18.25,0.921197793538211,1.5302595076135908,1.6040473633229582,11.926081758812602,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-01_0300,2025-10-01 03:45:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,24584.91936338532,24597.721415116142,24607.12504077637,24598.845034673435,24489.69857676087,10.919888221073688,0.0444195289328818,0.9883058695911818,0.0,0.3333333333333333,0,0,24615.53,24596.4,19.12999999999738,24605.965,-25.65500000000248,0.0,0.921197793538211,0.0,1.6040473633229582,11.926081758812602,0,0,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-10-01_1000,2025-10-01 11:30:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24457.242040556204,24461.98258787748,24490.793735252504,24550.71016764668,24492.067162503765,17.369130297831525,0.0709254428788087,0.9385601776353076,0.0,0.0,0,0,24467.53,24415.78,51.75,24441.655,47.625,21.75,0.8543046357615894,1.2522215923911522,2.979423788792741,17.369130297831525,0,0,0,UT100,baseline_breakout,WIN,2.0,1
2025-10-01_1630,2025-10-01 16:50:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24565.55768887788,24563.1946974981,24549.9274134488,24548.04397272431,24494.62474398451,39.57233464149926,0.1611438405576349,1.9206842619106663,0.0,1.0,0,0,24619.78,24522.15,97.62999999999738,24570.965,-48.81499999999869,6.370000000002619,0.8834085213032844,0.1713268920505538,2.62584685571244,37.18038612480643,0,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-01_1630,2025-10-01 17:15:00,,,0.0,,0.0,0.0,,,2.0,,2.0,2.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,24592.821063491505,24577.8415123148,24558.99090010492,24550.52307834752,24496.45832862148,39.20702926228397,0.1591443032384685,1.481854188190676,0.0,1.0,0,0,24619.78,24522.15,97.62999999999738,24570.965,41.28000000000248,0.0,0.8834085213032844,0.0,2.62584685571244,37.18038612480643,0,1,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-01_1630,2025-10-01 17:20:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24604.662850793204,24584.585920286176,24562.639492257666,24551.53309746844,24496.45832862148,37.51275869397944,0.1521690452834084,1.3675676369808214,0.0,1.0,0,0,24619.78,24522.15,97.62999999999738,24570.965,81.06499999999869,32.25,0.5898113207546182,0.8597075001358384,2.60258118568247,37.51275869397944,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-02_0300,2025-10-02 03:20:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,24816.085438691272,24809.08254555165,24796.189549517403,24701.30913405362,24521.28822324916,9.583764217361388,0.038595141811082,1.3431918577896396,0.0,1.0,0,0,24820.4,24804.9,15.5,24812.65,7.75,3.8799999999973807,0.6086956521739131,0.4329745177517373,1.7296662435970256,8.961266404648157,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-02_1000,2025-10-02 12:30:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,24886.158304763245,24883.450729614407,24871.98176588261,24807.433777487862,24550.57652419724,9.907826144125464,0.0398306169838892,0.917908560799419,0.0,1.0,0,0,24872.15,24839.28,32.87000000000262,24855.715,16.43500000000131,19.37999999999738,0.2134471718249136,2.0773803703688305,3.523400039940048,9.329057054946825,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-02_1630,2025-10-02 16:45:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24889.754875294224,24913.938930867906,24912.696632433785,24850.80719926322,24564.54554928333,25.75711202019874,0.1037959150768733,2.412382731823392,0.0,0.6666666666666666,0,0,24953.28,24822.4,130.87999999999738,24887.84,-72.68999999999869,7.25,0.3944444444444444,0.2814756559009623,5.08131501300927,25.75711202019874,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-02_1630,2025-10-02 16:50:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24879.05990023538,24906.87902806173,24909.699901750108,24850.66265001682,24564.54554928333,28.07216375083926,0.1130288583911892,2.405490656001227,0.0,0.3333333333333333,0,0,24953.28,24822.4,130.87999999999738,24887.84,-65.43999999999869,7.25,0.3944444444444444,0.2814756559009623,5.08131501300927,25.75711202019874,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-02_1630,2025-10-02 16:55:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,24873.02792018831,24901.608207328845,24907.31559187756,24850.645111210684,24564.54554928333,30.42920858406069,0.122456964228037,2.379023136678773,0.0,0.3333333333333333,0,0,24953.28,24822.4,130.87999999999738,24887.84,-53.96750000000248,0.0,0.3944444444444444,0.0,5.08131501300927,25.75711202019874,0,0,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-10-03_0300,2025-10-03 04:55:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24945.248894247125,24936.818034997443,24921.717392536382,24885.30929826109,24598.69398428278,6.321636079178431,0.0253345279125801,0.8682113521398481,0.5,1.0,0,1,24926.4,24907.15,19.25,24916.775,35.875,26.25,0.1831578947373935,4.152406065648038,3.045097781475228,6.321636079178431,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-03_1000,2025-10-03 10:30:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24972.529992102096,24972.0854718672,24965.79333403401,24924.134928496984,24620.019577475778,7.315181851995191,0.0292958472696876,1.0068976704225738,0.0,1.0,0,0,24984.9,24969.9,15.0,24977.4,-7.5,0.25,0.3580952380947392,0.0328389877478724,1.970339264872348,7.61290213691793,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-03_1000,2025-10-03 10:45:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,24971.79855595628,24971.775621237568,24966.35446031894,24925.51140450545,24620.019577475778,7.358060601135484,0.0294643231595981,0.9974786616324056,0.0,1.0,0,0,24984.9,24969.9,15.0,24977.4,-6.74750000000131,0.0,0.3580952380947392,0.0,1.970339264872348,7.61290213691793,1,1,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-03_1630,2025-10-03 16:55:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24923.630342087607,24925.835577953578,24936.48360261136,24936.32654610549,24638.733219874564,25.3201218682918,0.1016968343128439,1.7721652919343087,0.0,0.3333333333333333,0,0,24956.53,24906.53,50.0,24931.53,-33.87999999999738,8.87999999999738,0.8095238095238095,0.3507092124670119,1.9747140341616856,25.3201218682918,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-03_1630,2025-10-03 17:25:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,24885.41943047622,24902.03778693117,24922.50390930743,24932.51469389613,24641.40403360716,28.69681422529249,0.1153344033104748,1.4894859923899324,0.0,0.3333333333333333,0,0,24956.53,24906.53,50.0,24931.53,-59.78499999999622,0.0,0.8095238095238095,0.0,1.9747140341616856,25.3201218682918,0,0,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-03_1630,2025-10-03 17:35:00,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,24888.022435504783,24900.32172473651,24920.15316656945,24931.708766935983,24641.40403360716,27.771740462552724,0.1115346619834123,1.33814181655123,0.0,0.3333333333333333,0,0,24956.53,24906.53,50.0,24931.53,-25.0,8.87999999999738,0.8095238095238095,0.3507092124670119,1.9747140341616856,25.3201218682918,0,0,1,UT100,pullback_only,WIN,2.0,1
2025-10-06_0300,2025-10-06 03:20:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24862.43549776682,24855.081305021897,24840.461125761456,24870.431035403428,24659.504214679324,10.376616774482208,0.0417505407592071,1.0896152511787482,0.5,1.0,0,1,24869.35,24854.73,14.61999999999898,24862.04,-8.190000000002328,0.8800000000010186,0.9446522064324592,0.0848060614674603,1.4089370666508514,10.376616774482208,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-06_0300,2025-10-06 03:25:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24860.868398213453,24855.037550019904,24841.01559141787,24870.27351266309,24659.504214679324,9.742401204551111,0.0391975779314537,1.0284857915394834,0.5,1.0,0,1,24869.35,24854.73,14.61999999999898,24862.04,-7.31000000000131,0.8800000000010186,0.9446522064324592,0.0848060614674603,1.4089370666508514,10.376616774482208,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-06_0300,2025-10-06 03:45:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,24855.43153590824,24853.8972187828,24842.543989368736,24869.529744720086,24659.504214679324,8.827333151667673,0.0355160645149996,0.9544681170931824,0.5,1.0,0,1,24869.35,24854.73,14.61999999999898,24862.04,-10.842499999998836,0.0,0.9446522064324592,0.0,1.4089370666508514,10.376616774482208,0,0,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-06_0300,2025-10-06 04:40:00,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,24863.52847448609,24859.5358595214,24849.40961371966,24868.68659559659,24661.615914035752,6.363880698604099,0.0255891184640937,0.7710919051085658,0.5,1.0,0,1,24869.35,24854.73,14.61999999999898,24862.04,7.309999999997672,1.0,0.5121042830541008,0.1507802113702743,2.204406690233257,6.632170036851041,1,1,1,UT100,pullback_ema,WIN,2.0,1
2025-10-06_1000,2025-10-06 10:20:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24892.0282111134,24890.84124526739,24886.248692530808,24877.50801409964,24674.67809001397,8.536865389261528,0.034307361306624,1.2302314438426352,0.0,1.0,0,0,24900.35,24887.35,13.0,24893.85,-10.36999999999898,3.869999999998981,0.7565568258238582,0.453327986741718,1.522807190605655,8.536865389261528,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-06_1000,2025-10-06 10:55:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,24878.401850123297,24883.054233783027,24883.48646468425,24877.3389604856,24674.67809001397,12.630086954870098,0.0507706879275133,1.4823641634510665,0.0,0.3333333333333333,0,0,24900.35,24887.35,13.0,24893.85,-6.5,3.869999999998981,0.7565568258238582,0.453327986741718,1.522807190605655,8.536865389261528,1,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-06_1000,2025-10-06 11:05:00,,,0.0,,0.0,0.0,,,2.0,,2.0,2.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,24885.34398407891,24885.541928746305,24884.545460094923,24877.73200945992,24676.945969715325,14.022065312769076,0.0563093316872805,1.5201585003120008,0.0,0.6666666666666666,0,0,24900.35,24887.35,13.0,24893.85,-2.809999999997672,0.0,0.7565568258238582,0.0,1.522807190605655,8.536865389261528,1,1,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-06_1000,2025-10-06 11:10:00,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,24888.49518726313,24886.95629886028,24885.194657738262,24877.964526778727,24676.945969715325,13.603123271066668,0.0546286038410619,1.423684764509502,0.0,1.0,0,0,24900.35,24887.35,13.0,24893.85,6.5,1.5,0.5142857142857142,0.106974255685005,0.9271102159367108,14.022065312769076,1,1,1,UT100,pullback_ema,WIN,2.0,1
2025-10-07_0300,2025-10-07 05:05:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,24937.963692686622,24935.96979645458,24944.83327775512,24951.84543506014,24722.22871343012,6.269982433794889,0.0251369604710963,0.784654277652599,0.5,0.6666666666666666,0,1,24942.15,24922.78,19.37000000000262,24932.465,10.81499999999869,1.1299999999973809,0.2905263157889222,0.1802237904059727,3.0893228497099607,6.269982433794889,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-07_0300,2025-10-07 05:15:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,24939.550763319443,24937.12090616081,24944.66943479048,24951.66546802843,24722.22871343012,6.484564583605589,0.0260015460976239,0.8390584247632571,0.5,0.6666666666666666,0,1,24942.15,24922.78,19.37000000000262,24932.465,9.68500000000131,1.1299999999973809,0.2905263157889222,0.1802237904059727,3.0893228497099607,6.269982433794889,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-07_1000,2025-10-07 11:40:00,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,24939.40915344121,24943.27324014103,24949.16287749888,24952.668177176125,24736.16592570209,10.805644104692778,0.0433172679665459,1.0829029472512048,0.0,0.3333333333333333,0,0,24959.78,24934.15,25.62999999999738,24946.965,-9.362499999999272,0.0,0.590701219512241,0.0,2.5711088565713265,9.968461636500283,0,0,1,UT100,reversal_only,WIN,2.0,1
2025-10-07_1000,2025-10-07 11:50:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24945.958658202377,24945.704330695065,24949.77635866006,24952.755246760025,24736.16592570209,10.794461571969109,0.0432434032872599,1.0751239521404574,0.0,0.6666666666666666,0,0,24959.78,24934.15,25.62999999999738,24946.965,15.1349999999984,2.319999999999709,0.8130142109199558,0.2149250321131579,2.374365764250157,10.794461571969109,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-07_1630,2025-10-07 17:25:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25026.22232914623,25025.894671120608,25010.78678729337,24977.299150319213,24751.662717292453,21.10451900708521,0.0843974830424784,1.2834166315336386,0.0,1.0,0,0,25054.98,25009.85,45.13000000000102,25032.415,-26.31500000000233,3.75,0.7169466764061464,0.177687063075972,2.1384045750983462,21.10451900708521,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-07_1630,2025-10-07 17:30:00,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,25024.047863316984,25024.936064655096,25010.96573681128,24977.677765738925,24751.662717292453,20.85724980614052,0.0833778052521372,1.2284378397239497,0.0,0.6666666666666666,0,0,25054.98,25009.85,45.13000000000102,25032.415,-22.56500000000233,3.75,0.7169466764061464,0.177687063075972,2.1384045750983462,21.10451900708521,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-07_1630,2025-10-07 19:00:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,24841.52321731477,24891.243230319586,24942.586967469186,24962.79854890741,24753.04883561047,42.07771507531877,0.1693542177660884,1.2708485306190471,0.0,0.3333333333333333,0,0,25054.98,25009.85,45.13000000000102,25032.415,-212.52999999999884,0.0,0.4478193146417648,0.0,1.0855178636896436,41.574626737698686,0,0,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-08_0300,2025-10-08 03:35:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24842.235624831617,24846.29160089469,24852.141410435248,24894.10201263617,24759.53892526268,8.47276825771613,0.0340991048497317,0.9848405759547928,0.0,0.3333333333333333,0,0,24845.85,24828.23,17.61999999999898,24837.04,10.43999999999869,1.6300000000010186,0.6663376110562015,0.1923810436472851,2.079603674271687,8.47276825771613,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-08_0300,2025-10-08 03:40:00,,0.0,,0.0,,,,2.0,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,24842.884499865297,24846.217818995174,24851.880178653475,24893.61821151541,24759.53892526268,8.54306582335398,0.0343847887960062,0.9852348398675912,0.0,0.3333333333333333,0,0,24845.85,24828.23,17.61999999999898,24837.04,8.809999999997672,1.6300000000010186,0.6663376110562015,0.1923810436472851,2.079603674271687,8.47276825771613,0,0,1,UT100,pullback_only,WIN,2.0,1
2025-10-08_1000,2025-10-08 10:20:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,24854.0957638832,24855.274086793084,24863.166266498523,24881.25267055608,24767.42238869169,11.642316562720238,0.0468214465620642,1.3098723223780069,0.0,0.3333333333333333,0,0,24862.1,24840.85,21.25,24851.475,13.875,3.25,0.4915254237288136,0.2791540654723989,1.8252381203964547,11.642316562720238,0,0,1,UT100,baseline_breakout,WIN,2.0,1
