EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status
2024-11-08 16:50:00,BUY,2692.42,2688.46,2700.34,3.960000000000037,1630,2690.7,2688.46,2690.4768512604687,2689.983313957797,2689.0765366885757,2688.6065369669072,1.8812789175347555,0.0698731593709285,1.052600056755617,0,0,0.0,1.0,1,1,1,2024-11-08 17:05:00,2688.46,-3.960000000000037,-1.0,SL_HIT
2024-11-19 10:50:00,BUY,2626.38,2621.37,2636.4000000000005,5.010000000000218,1000,2624.65,2621.37,2623.5721111482426,2623.019532984431,2621.895498314265,2615.002571162172,1.4832159745005358,0.0564737766241189,1.1593152458148526,0,0,0.0,1.0,1,1,1,2024-11-19 11:05:00,2621.37,-5.010000000000218,-1.0,SL_HIT
2024-11-20 03:15:00,BUY,2633.88,2631.79,2638.0600000000004,2.090000000000145,300,2633.49,2631.79,2632.7204468634773,2632.306414123449,2631.3347379358665,2617.225616278492,1.0257033607553014,0.0389426762326036,0.95426820493035,0,1,0.5,1.0,1,1,1,2024-11-20 04:30:00,2638.0600000000004,4.180000000000291,2.0,TP_HIT
2024-11-20 17:25:00,BUY,2637.58,2627.08,2658.58,10.5,1630,2631.66,2627.08,2634.5214126921146,2631.433401863117,2628.620865924143,2619.128646522042,2.296912156443197,0.0870840754192554,1.225898443778214,0,0,0.0,1.0,1,1,1,2024-11-21 04:50:00,2658.58,21.0,2.0,TP_HIT
2024-11-21 04:55:00,BUY,2658.43,2648.63,2678.0299999999997,9.799999999999727,300,2651.27,2648.63,2656.545540005694,2654.338493797155,2652.003680813963,2622.111519658269,1.162856724476958,0.0437422359993288,1.0563829541491232,0,0,0.0,1.0,1,1,1,2024-11-22 05:10:00,2678.0299999999997,19.59999999999945,2.0,TP_HIT
2024-11-22 05:15:00,BUY,2676.15,2669.08,2690.2900000000004,7.070000000000164,300,2669.95,2669.08,2674.674656959818,2672.9155217563043,2671.3929171149293,2631.545101990492,1.7166432372988591,0.06414600217846,1.5848868475332325,0,0,0.0,1.0,1,1,1,2024-11-22 07:20:00,2690.2900000000004,14.140000000000327,2.0,TP_HIT
2024-11-22 10:45:00,BUY,2690.23,2686.42,2697.85,3.8099999999999454,1000,2689.06,2686.42,2688.404116812976,2687.690121824018,2685.6707744848804,2634.302551764062,1.8045628339456847,0.0670783848944397,0.8924460497236825,0,1,0.5,1.0,1,1,1,2024-11-22 11:50:00,2697.85,7.619999999999891,2.0,TP_HIT
2024-11-22 16:50:00,BUY,2703.44,2697.11,2716.1,6.329999999999927,1630,2703.3,2697.11,2701.5279223227635,2701.533222393679,2700.6787391858493,2638.19283218579,2.504774348069592,0.0926513755833157,0.877130487456542,0,1,0.5,0.6666666666666666,0,1,1,2024-11-22 17:20:00,2697.11,-6.329999999999927,-1.0,SL_HIT
2024-11-25 03:15:00,BUY,2715.81,2691.7,2764.03,24.110000000000127,300,2713.87,2691.7,2713.02168533378,2711.144708014718,2709.0342586688207,2645.162713460933,3.98701729170997,0.1468076666523052,2.0564242776993296,0,0,0.0,1.0,1,1,1,2024-11-25 07:15:00,2691.7,-24.110000000000127,-1.0,SL_HIT
2024-11-25 11:15:00,BUY,2670.06,2661.74,2686.7000000000003,8.320000000000164,1000,2668.72,2661.74,2667.3601509749024,2667.7019602956825,2673.368706923887,2647.921143165914,3.250879448107532,0.1217530485497528,0.8418948950710402,0,1,0.5,0.3333333333333333,0,0,1,2024-11-25 15:30:00,2686.7000000000003,16.640000000000327,2.0,TP_HIT
2024-11-27 10:20:00,BUY,2643.45,2638.97,2652.41,4.480000000000018,1000,2643.27,2638.97,2641.89975529165,2641.0942103887446,2638.8829468996746,2642.944401866113,2.143043288088037,0.081069938454975,1.5036064999511105,0,0,0.0,1.0,1,1,1,2024-11-27 12:55:00,2652.41,8.960000000000036,2.0,TP_HIT
2024-12-03 18:00:00,BUY,2652.6,2638.22,2681.36,14.38000000000011,1630,2640.7,2638.22,2648.9204008655333,2646.035555769358,2644.477185355725,2643.206448851995,2.431493798392383,0.0916645479300453,1.2930108096325352,0,0,0.0,1.0,1,1,1,2024-12-03 19:15:00,2638.22,-14.38000000000011,-1.0,SL_HIT
2024-12-05 03:15:00,BUY,2649.93,2647.74,2654.31,2.1900000000000546,300,2649.76,2647.74,2649.586829671223,2649.7873566195253,2650.1074669648733,2644.016895600824,0.9619581077043172,0.036301264852442,0.8838471894892831,0,1,0.5,0.3333333333333333,0,0,1,2024-12-05 05:00:00,2647.74,-2.1900000000000546,-1.0,SL_HIT
2024-12-05 16:55:00,BUY,2653.25,2647.52,2664.71,5.730000000000018,1630,2651.06,2647.52,2650.7486401438728,2650.04308881374,2648.981670849592,2644.537082630734,1.5267530725919591,0.0575427521941754,1.1104698407156648,0,0,0.0,1.0,1,1,1,2024-12-05 17:20:00,2647.52,-5.730000000000018,-1.0,SL_HIT
2024-12-09 10:25:00,BUY,2642.33,2638.23,2650.53,4.099999999999909,1000,2641.98,2638.23,2640.800888296703,2639.798600544003,2639.6762551874203,2641.913023034751,1.7548395920601156,0.0664125825336016,0.98417859292765,0,1,0.5,1.0,1,1,1,2024-12-09 11:30:00,2650.53,8.199999999999818,2.0,TP_HIT
2024-12-10 03:30:00,BUY,2661.48,2660.28,2663.88,1.199999999999818,300,2661.16,2660.28,2660.704282483197,2660.1889058934253,2660.7616140310315,2644.674086748648,0.790911490037278,0.0297169804032823,0.800563404005049,0,1,0.5,0.6666666666666666,1,0,1,2024-12-10 03:35:00,2660.28,-1.199999999999818,-1.0,SL_HIT
2024-12-10 10:20:00,BUY,2669.19,2665.71,2676.15,3.480000000000018,1000,2669.16,2665.71,2668.553389959021,2669.158165566105,2668.6220808422445,2646.296879457983,1.6635039748884852,0.0623224264622782,1.202405745796804,0,1,0.5,0.6666666666666666,0,1,1,2024-12-10 11:50:00,2665.71,-3.480000000000018,-1.0,SL_HIT
2024-12-11 03:35:00,BUY,2695.42,2693.58,2699.1000000000004,1.8400000000001453,300,2695.25,2693.58,2694.624165568842,2693.84789159355,2692.6694004262604,2651.8121283031182,0.9520398647268892,0.0353206500184345,0.997515841941268,0,0,0.0,1.0,1,1,1,2024-12-11 04:10:00,2693.58,-1.8400000000001453,-1.0,SL_HIT
2024-12-11 10:20:00,BUY,2695.59,2686.78,2713.21,8.809999999999945,1000,2695.31,2686.78,2690.112051698105,2688.280271150667,2690.449661662336,2654.700648881033,4.425973155610412,0.1641931137751071,1.1803687692568685,0,0,0.0,0.6666666666666666,1,0,1,2024-12-11 13:05:00,2686.78,-8.809999999999945,-1.0,SL_HIT
2024-12-11 17:00:00,BUY,2697.13,2693.86,2703.67,3.269999999999982,1630,2696.45,2693.86,2695.956423504218,2695.678228076843,2694.795140973084,2657.4071559537247,1.6932139098933383,0.0627783573610963,0.9349685577621094,0,1,0.5,1.0,1,1,1,2024-12-11 17:20:00,2693.86,-3.269999999999982,-1.0,SL_HIT
2024-12-12 03:35:00,BUY,2719.61,2716.16,2726.5100000000007,3.450000000000273,300,2719.06,2716.16,2718.1547301256223,2717.8257440610764,2717.055717638505,2662.4175760810344,1.2313039276517972,0.0452750183905706,0.9931248574392124,0,1,0.5,1.0,1,1,1,2024-12-12 05:15:00,2716.16,-3.450000000000273,-1.0,SL_HIT
2024-12-12 10:25:00,BUY,2713.71,2709.83,2721.4700000000003,3.880000000000109,1000,2713.34,2709.83,2712.495846473662,2712.4129872898907,2712.057519472927,2665.8681673248584,1.7689095618441195,0.0651841781857353,1.1962623631697773,0,1,0.5,1.0,1,1,1,2024-12-12 14:10:00,2709.83,-3.880000000000109,-1.0,SL_HIT
2024-12-13 03:20:00,BUY,2681.35,2679.3,2685.45,2.049999999999727,300,2681.13,2679.3,2680.7478745725257,2681.1725368375496,2682.5505203733096,2670.082104117574,1.0008501354436832,0.0373263518542407,1.0071358145869114,0,1,0.5,0.3333333333333333,0,0,1,2024-12-13 04:00:00,2679.3,-2.049999999999727,-1.0,SL_HIT
2024-12-13 10:50:00,BUY,2689.32,2684.98,2698.0000000000005,4.3400000000001455,1000,2688.99,2684.98,2687.7409098936523,2687.460757996918,2687.181524079364,2671.285538012682,1.650076565997879,0.0613566465127942,1.1171268100114289,0,0,0.0,1.0,1,1,1,2024-12-13 11:20:00,2684.98,-4.3400000000001455,-1.0,SL_HIT
2024-12-13 16:55:00,BUY,2672.46,2668.55,2680.28,3.9099999999998554,1630,2672.31,2668.55,2670.6214999967774,2669.49321671496,2671.21295532362,2671.3121634188665,1.8981027004806288,0.0710245504322096,0.9460093854833146,0,0,0.0,0.6666666666666666,1,0,1,2024-12-13 17:00:00,2668.55,-3.9099999999998554,-1.0,SL_HIT
2024-12-26 19:20:00,BUY,2634.85,2625.95,2652.65,8.900000000000091,1630,2627.23,2625.95,2631.777302059665,2629.323016052156,2627.976203515273,2630.660191157477,1.92030258328911,0.0728809071973398,1.0993653740488831,0,0,0.0,1.0,1,1,1,2024-12-27 13:10:00,2625.95,-8.900000000000091,-1.0,SL_HIT
