WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market,RSI_14,RSI_21,StochK_14,StochD_14,ATR14,BodyPct,UpperWickPct,LowerWickPct,CandleLabel,RSI_Diff
2024-11-28_0300,300,BREAKOUT,SELL,2024-11-28 03:15:00,2024-11-28 08:30:00,2622.94,2636.25,2636.25,2596.32,13.309999999999944,-13.309999999999944,-1.0,SL_HIT,0.7300000000000182,0.8142857142857669,0.2312874430505159,12.579999999999927,2629.96,-7.019999999999982,3.98574799119918,0,3.1562457104105626,2630.733839003836,2633.669589553143,2635.558592654685,2637.9314603618486,2642.021597135937,3.1562457104105626,0.1203323640804045,2.699345265568048,0.0,0.0,0,0,0,0,300,2636.25,2623.67,baseline_breakout,XAUUSD5,20.156575959971974,25.547638641457084,0.0,15.31837752096022,3.1562457104105626,0.8142857142857669,0.18571428571423312,0.0,bearish_full,-5.39106268148511
2024-11-28_1000,1000,BREAKOUT,BUY,2024-11-28 10:25:00,2024-11-28 10:55:00,2638.77,2644.93,2635.69,2644.93,3.0799999999999272,6.159999999999855,2.0,TP_HIT,0.2399999999997817,0.5882352941174898,0.1605490956313116,2.840000000000145,2637.11,1.6599999999998545,1.8998309649723464,1,1.494869834402075,2637.5837965946885,2636.85483298616,2635.1305979794256,2635.0211117927206,2641.5185012004367,1.494869834402075,0.0566502512307656,0.888154695853107,0.5,0.6666666666666666,0,1,1,0,1000,2638.53,2635.69,baseline_breakout,XAUUSD5,60.93434098415152,59.45282810613323,84.59459459459131,59.7297297297304,1.494869834402075,0.5882352941174898,0.26203208556157537,0.14973262032093493,normal,1.481512878018286
2024-11-28_1630,1630,BREAKOUT,SELL,2024-11-28 16:50:00,2024-11-29 03:40:00,2642.29,2646.84,2646.84,2633.19,4.550000000000182,-4.550000000000182,-1.0,SL_HIT,1.0700000000001637,0.7707006369426179,0.6815972505619912,3.480000000000018,2645.1000000000004,-2.8100000000004,2.2167835812667094,1,1.5698420131799626,2644.5530224674617,2645.3162551719142,2645.227545098049,2640.803284041014,2641.768382608734,1.5698420131799626,0.059412177057778,0.9565415720475828,0.0,0.6666666666666666,0,0,1,1,1630,2646.84,2643.36,baseline_breakout,XAUUSD5,34.33998140751244,39.66873339277166,4.8739495798314705,3.490994871957488,1.5698420131799626,0.7707006369426179,0.04458598726124612,0.18471337579613592,bearish_full,-5.328751985259217
2024-11-29_0300,300,BREAKOUT,BUY,2024-11-29 03:45:00,2024-12-02 02:40:00,2646.27,2634.03,2634.03,2670.7499999999995,12.239999999999782,-12.239999999999782,-1.0,SL_HIT,4.670000000000073,0.1049382716049902,2.4969932898026865,7.569999999999709,2637.815,8.454999999999927,4.047588694604993,1,1.8702493190797072,2643.8418075245127,2641.4814942075272,2640.3414855837486,2640.2698640633303,2641.6106894214013,1.8702493190797072,0.0706749242926726,1.4072560991893237,0.0,1.0,0,0,1,1,300,2641.6,2634.03,baseline_breakout,XAUUSD5,73.81107436020925,68.98772047285303,93.07984790874616,95.34352555978035,1.8702493190797072,0.10493827160499025,0.3703703703703392,0.5246913580246706,normal,4.82335388735622
2024-12-02_0300,300,BREAKOUT,SELL,2024-12-02 03:15:00,2024-12-02 03:45:00,2629.09,2637.56,2637.56,2612.1500000000005,8.4699999999998,-8.4699999999998,-1.0,SL_HIT,2.1399999999998727,0.4224250325944916,0.5485404670635868,6.329999999999927,2634.395,-5.304999999999836,1.622551942295641,0,3.901261854855648,2634.728785235363,2639.2521108067835,2645.396559824529,2652.6481192966344,2644.3548689651216,3.901261854855648,0.1483882961349991,1.633325274156758,0.0,0.0,0,0,0,0,300,2637.56,2631.23,baseline_breakout,XAUUSD5,21.19343151064389,23.563011661870647,9.892473118280401,12.198907770213532,3.9012618548556484,0.42242503259449166,0.3376792698826755,0.23989569752283285,normal,-2.3695801512267565
2024-12-02_1000,1000,BREAKOUT,BUY,2024-12-02 10:20:00,2024-12-02 10:40:00,2632.49,2626.86,2626.86,2643.749999999999,5.629999999999654,-5.629999999999654,-1.0,SL_HIT,0.6299999999996544,0.7892857142855136,0.2890975722442371,5.0,2629.36,3.1299999999996544,2.2944251765428234,0,2.1791950555275297,2630.379816856509,2629.346409565123,2628.8959118197627,2638.6797507652936,2643.222023284997,2.1791950555275297,0.0827807534132144,1.1084511316008705,0.0,0.6666666666666666,0,0,0,0,1000,2631.86,2626.86,baseline_breakout,XAUUSD5,61.452466950545286,58.20965247487813,83.53115727002725,64.56417424855344,2.1791950555275297,0.7892857142855136,0.02857142857156314,0.18214285714292328,bullish_full,3.242814475667153
2024-12-02_1630,1630,BREAKOUT,SELL,2024-12-02 16:45:00,2024-12-02 17:05:00,2644.66,2649.0,2649.0,2635.98,4.3400000000001455,-4.3400000000001455,-1.0,SL_HIT,0.3500000000003638,0.3797101449275404,0.1156690859376282,3.9899999999997817,2647.005,-2.3450000000002547,1.3186275796875186,1,3.025873310601702,2646.8713055927583,2646.060665259932,2643.0204117713915,2639.827990148585,2643.08029823027,3.025873310601702,0.1144144544327702,1.0510114266777384,0.0,1.0,0,0,1,1,1630,2649.0,2645.01,baseline_breakout,XAUUSD5,48.03197663301094,51.276612407190136,23.83073496659096,29.915964909967485,3.025873310601702,0.37971014492754046,0.0,0.6202898550724596,normal,-3.2446357741791942
2024-12-03_0300,300,BREAKOUT,SELL,2024-12-03 03:25:00,2024-12-03 08:05:00,2637.93,2644.57,2644.57,2624.649999999999,6.640000000000327,-6.640000000000327,-1.0,SL_HIT,3.1700000000000728,0.9781021897809872,1.6542813831458187,3.4700000000002547,2642.835,-4.9050000000002,1.8108379809199624,0,1.9162399047083087,2641.7812313051645,2641.917366549184,2641.1247058513886,2640.196102453062,2642.715108025901,1.9162399047083087,0.0726418026523944,1.6742411121582954,0.0,0.3333333333333333,0,0,0,0,300,2644.57,2641.1,baseline_breakout,XAUUSD5,34.43840985660751,40.10073803695512,1.0989010989000692,31.941391941389913,1.9162399047083087,0.9781021897809872,0.002433090024383934,0.019464720194628894,marubozu,-5.662328180347615
2024-12-03_1000,1000,BREAKOUT,SELL,2024-12-03 10:20:00,2024-12-03 11:00:00,2639.7,2645.38,2645.38,2628.3399999999992,5.680000000000291,-5.680000000000291,-1.0,SL_HIT,0.6400000000003274,0.6194690265488542,0.3940560831655983,5.039999999999964,2642.86,-3.160000000000309,3.103191654927477,0,1.6241342979886786,2642.2015191795003,2643.646146620736,2643.206657000044,2641.113214874581,2642.6805841872724,1.6241342979886786,0.0615272302908921,0.9492062022205292,0.0,0.3333333333333333,0,0,0,0,1000,2645.38,2640.34,baseline_breakout,XAUUSD5,29.474854803996237,37.5124374798031,5.14970059880049,3.180077136207417,1.6241342979886786,0.6194690265488542,0.0,0.3805309734511458,bearish_full,-8.03758267580686
2024-12-03_1630,1630,BREAKOUT,SELL,2024-12-03 16:50:00,2024-12-04 17:25:00,2647.66,2655.56,2655.56,2631.86,7.900000000000091,-7.900000000000091,-1.0,SL_HIT,0.8400000000001455,0.5738636363636341,0.2971233110431701,7.059999999999945,2652.03,-4.369999999999891,2.497250685671906,1,2.8271090445612965,2650.180722159409,2648.994256683554,2646.6532606698142,2643.4044618608946,2642.8088744923075,2.8271090445612965,0.1067776468489646,1.1671000229635224,0.0,1.0,0,0,1,1,1630,2655.56,2648.5,baseline_breakout,XAUUSD5,48.023384172412456,51.09533933598617,14.31670281995377,39.84546207592077,2.8271090445612965,0.5738636363636341,0.05113636363644658,0.37499999999991923,normal,-3.071955163573712
2024-12-04_1630,1630,BREAKOUT,BUY,2024-12-04 17:30:00,2024-12-04 18:45:00,2654.97,2649.64,2649.64,2665.63,5.329999999999927,-5.329999999999927,-1.0,SL_HIT,1.5,0.4285714285712835,0.5259468995643067,3.8299999999999272,2651.555,3.414999999999964,1.3429177502208378,1,2.851998939897918,2652.105582375825,2650.0794192256444,2647.2822441438525,2644.814375362905,2643.247706554024,2.851998939897918,0.1074211362048504,0.9017492663494346,0.0,1.0,0,0,1,1,1630,2653.47,2649.64,baseline_breakout,XAUUSD5,66.30199023705654,62.88438932600567,87.25000000000023,82.64294323909644,2.8519989398979186,0.42857142857128355,0.4553571428571791,0.11607142857153732,normal,3.417600911050876
2024-12-05_0300,300,BREAKOUT,SELL,2024-12-05 03:45:00,2024-12-05 07:30:00,2646.6,2650.68,2650.68,2638.44,4.079999999999927,-4.079999999999927,-1.0,SL_HIT,0.8299999999999272,0.7662337662337471,0.5489112028826129,3.25,2649.055,-2.4549999999999272,2.149351095624877,0,1.5120842781877537,2648.485994950968,2648.9329859685868,2649.443407914901,2648.4298121257066,2643.80517863112,1.5120842781877537,0.0571330869110463,1.478072353672859,0.0,0.3333333333333333,0,0,0,1,300,2650.68,2647.43,baseline_breakout,XAUUSD5,34.992139195482764,38.83423787275085,8.108108108110876,31.419322870100117,1.5120842781877537,0.7662337662337471,0.0,0.23376623376625294,bearish_full,-3.8420986772680834
2024-12-05_1000,1000,BREAKOUT,SELL,2024-12-05 10:15:00,2024-12-05 12:30:00,2645.35,2650.19,2650.19,2635.67,4.8400000000001455,-4.8400000000001455,-1.0,SL_HIT,1.0199999999999818,0.4297520661156745,0.5659920093496924,3.820000000000164,2648.28,-2.9299999999998363,2.119695564427408,0,1.8021455835956603,2647.557448771096,2648.2257603883263,2648.6090935080574,2648.446538858659,2644.0660631817022,1.8021455835956603,0.0681250338743705,1.077220653643525,0.0,0.3333333333333333,0,0,0,1,1000,2650.19,2646.37,baseline_breakout,XAUUSD5,37.70315330225696,40.87241246955414,11.829652996845153,17.661676135663036,1.8021455835956603,0.4297520661156745,0.26033057851243396,0.3099173553718915,normal,-3.1692591672971844
2024-12-05_1630,1630,BREAKOUT,SELL,2024-12-05 16:45:00,2024-12-05 17:00:00,2644.69,2638.43,2647.82,2638.43,3.130000000000109,6.260000000000218,2.0,TP_HIT,0.1199999999998908,0.5676274944567804,0.043661240218178,3.0100000000002183,2646.315,-1.625,1.095169442140375,0,2.7484331503237898,2646.436195206546,2647.411345344559,2648.0988789881485,2648.1649898455544,2644.2880652545887,2.7484331503237898,0.1039226960560137,1.1412753343863131,0.0,0.3333333333333333,0,0,0,1,1630,2647.82,2644.81,baseline_breakout,XAUUSD5,40.5685942969618,42.749331405186176,23.895027624310362,33.1315946135962,2.7484331503237898,0.5676274944567804,0.048780487804836244,0.38359201773838336,normal,-2.1807371082243776
2024-12-06_0300,300,BREAKOUT,BUY,2024-12-06 05:20:00,2024-12-10 14:05:00,2633.93,2677.149999999999,2612.32,2677.149999999999,21.609999999999676,43.21999999999935,2.0,TP_HIT,3.4699999999998,0.9657387580299128,1.569030780090656,18.139999999999876,2621.3900000000003,12.539999999999509,8.202368400820156,1,2.211556359524897,2627.639222071908,2625.3900073642653,2626.056508573561,2633.5280137123145,2642.772521540434,2.211556359524897,0.0839641281098927,0.9135345986298116,0.0,0.3333333333333333,0,0,1,0,300,2630.46,2612.32,baseline_breakout,XAUUSD5,74.76463865843915,66.38872208485432,98.93404397068416,96.87894917349989,2.211556359524897,0.9657387580299129,0.0342612419700871,0.0,marubozu,8.375916573584831
2024-12-10_1630,1630,BREAKOUT,BUY,2024-12-10 16:50:00,2024-12-10 17:35:00,2691.09,2684.63,2684.63,2704.01,6.460000000000036,-6.460000000000036,-1.0,SL_HIT,1.2100000000000364,0.5404255319149068,0.5061823062847899,5.25,2687.255,3.835000000000037,2.196245543797576,1,2.3904430972331583,2687.014819711884,2683.046089810244,2678.2058788522168,2669.811107398276,2648.29605219576,2.3904430972331583,0.0888280621321902,0.9883422082893863,0.0,1.0,0,0,1,1,1630,2689.88,2684.63,baseline_breakout,XAUUSD5,81.71406635300207,76.37524946134229,99.6498599439795,97.11546506296743,2.3904430972331583,0.5404255319149068,0.021276595744565568,0.43829787234052764,normal,5.338816891659775
2024-12-11_0300,300,BREAKOUT,BUY,2024-12-11 03:30:00,2024-12-11 05:40:00,2701.52,2696.49,2696.49,2711.5800000000004,5.0300000000002,-5.0300000000002,-1.0,SL_HIT,0.4600000000000364,0.4911242603549707,0.2200090380861616,4.570000000000164,2698.775,2.7450000000003456,2.185741965334163,1,2.09082319527204,2700.131694194024,2698.6488349326787,2696.259380069372,2686.367511544753,2652.6616352263018,2.09082319527204,0.0773943259821152,1.149168194003163,0.0,1.0,0,0,1,1,300,2701.06,2696.49,baseline_breakout,XAUUSD5,64.0051034198452,63.19295434496156,71.96765498652417,70.64979627060907,2.09082319527204,0.4911242603549707,0.33727810650896173,0.1715976331360676,normal,0.8121490748836422
2024-12-11_1000,1000,BREAKOUT,BUY,2024-12-11 10:20:00,2024-12-11 11:05:00,2692.89,2687.64,2687.64,2703.39,5.25,-5.25,-1.0,SL_HIT,0.2899999999999636,0.3266331658291526,0.1223691289279573,4.960000000000036,2690.12,2.769999999999982,2.092934067181893,1,2.3698787638726757,2691.4590188348093,2691.1655189120743,2691.24988605388,2689.59988536555,2655.29224940604,2.3698787638726757,0.0880050341407437,0.7532650469359005,0.5,0.6666666666666666,0,1,1,1,1000,2692.6,2687.64,baseline_breakout,XAUUSD5,55.447169840209334,53.22068291112747,93.95866454689808,80.0854431138195,2.3698787638726753,0.32663316582915264,0.1507537688442946,0.5226130653265528,normal,2.226486929081865
2024-12-11_1630,1630,BREAKOUT,BUY,2024-12-11 16:50:00,2024-12-11 20:20:00,2704.49,2720.5099999999998,2696.48,2720.5099999999998,8.009999999999764,16.019999999999527,2.0,TP_HIT,2.309999999999945,0.8902743142143428,0.7262722062510432,5.699999999999818,2699.33,5.159999999999855,1.7921002491908709,1,3.1806256388688943,2701.343168232643,2700.0293821305154,2697.903654286156,2693.3525764163937,2657.795202456914,3.1806256388688943,0.1176053762028661,1.0549579437734606,0.0,1.0,0,0,1,1,1630,2702.18,2696.48,baseline_breakout,XAUUSD5,63.68339531118923,61.24943077275594,97.56394640681764,71.26965102153703,3.1806256388688943,0.8902743142143428,0.04987531172076358,0.059850374064893616,marubozu,2.433964538433287
2024-12-12_0300,300,BREAKOUT,SELL,2024-12-12 03:15:00,2024-12-12 16:00:00,2716.11,2696.03,2726.15,2696.03,10.039999999999964,20.079999999999927,2.0,TP_HIT,1.7399999999997815,0.60895522388052,0.7799833214940048,8.300000000000182,2722.0,-5.889999999999873,3.720610096782296,1,2.2308169316581417,2719.964061138221,2720.0397195866653,2718.9470299625464,2709.918041895557,2663.4128771079177,2.2308169316581417,0.0821327903383199,1.6866162454956075,0.0,0.6666666666666666,0,0,1,1,300,2726.15,2717.85,baseline_breakout,XAUUSD5,34.489363057064864,40.280759798994076,10.196779964224488,12.964387415239798,2.2308169316581417,0.60895522388052,0.050746268656732624,0.34029850746274737,bearish_full,-5.791396741929212
2024-12-12_1630,1630,BREAKOUT,BUY,2024-12-12 16:45:00,2024-12-12 17:35:00,2687.31,2680.81,2680.81,2700.31,6.5,-6.5,-1.0,SL_HIT,0.6999999999998181,0.9001584786053053,0.1656082588254661,5.800000000000182,2683.71,3.599999999999909,1.3721827159828337,0,4.226842338446086,2687.903512738148,2694.4930746189234,2702.1000576988813,2709.024576987644,2668.9930633405497,4.226842338446086,0.1572889744185109,1.209051702350436,0.0,0.3333333333333333,0,0,0,1,1630,2686.61,2680.81,baseline_breakout,XAUUSD5,32.42005992533329,31.923547757779502,24.649222601441135,12.368687443957915,4.226842338446086,0.9001584786053053,0.07448494453252374,0.02535657686217101,marubozu,0.4965121675537887
2024-12-13_0300,300,BREAKOUT,BUY,2024-12-13 03:15:00,2024-12-13 04:15:00,2692.26,2685.19,2685.19,2706.4000000000005,7.070000000000164,-7.070000000000164,-1.0,SL_HIT,1.4400000000000546,0.9148264984227208,0.8068181738183727,5.630000000000109,2688.005,4.255000000000109,3.154434943470385,1,1.7847887500910715,2686.8572320873213,2684.102451124721,2682.976232870072,2691.089599098645,2670.35958445488,1.7847887500910715,0.0662933279137628,1.5927450567858537,0.0,1.0,0,0,1,1,300,2690.82,2685.19,baseline_breakout,XAUUSD5,86.45024474128783,78.53525134450396,100.0,94.27577482605908,1.7847887500910717,0.9148264984227207,0.0,0.08517350157727938,marubozu,7.914993396783871
2024-12-13_1000,1000,BREAKOUT,SELL,2024-12-13 10:45:00,2024-12-13 11:00:00,2680.21,2672.61,2684.01,2672.61,3.800000000000182,7.600000000000364,2.0,TP_HIT,1.3099999999999454,0.8819672131148509,0.725468692592855,2.4900000000002365,2682.7650000000003,-2.555000000000291,1.3789443088217217,0,1.8057291973799057,2682.791782666085,2683.80569176784,2685.140385414831,2688.3222918668307,2671.37181101456,1.8057291973799057,0.0673726759238979,1.0359283336660623,0.0,0.3333333333333333,0,0,0,1,1000,2684.01,2681.52,baseline_breakout,XAUUSD5,32.408913740159065,36.0823261679469,6.666666666665441,43.72053872053655,1.8057291973799057,0.8819672131148509,0.009836065573687876,0.10819672131146123,bearish_full,-3.673412427787838
2024-12-13_1630,1630,BREAKOUT,SELL,2024-12-13 17:20:00,2024-12-13 17:45:00,2655.79,2662.5,2662.5,2642.37,6.710000000000036,-6.710000000000036,-1.0,SL_HIT,1.5799999999999272,0.5915492957746133,0.5569483720172147,5.130000000000109,2659.935,-4.144999999999982,1.8083197142079137,0,2.8368877249381583,2658.4847298759864,2660.511731995209,2664.26758297404,2676.061394880256,2670.936628361899,2.8368877249381583,0.1068189775900262,1.0017975798186096,0.0,0.0,0,0,0,0,1630,2662.5,2657.37,baseline_breakout,XAUUSD5,32.5357256479667,34.78589780189286,12.444933920706147,11.64875636570209,2.8368877249381583,0.5915492957746133,0.14319248826293335,0.26525821596245336,normal,-2.250172153926158
2024-12-16_0300,300,BREAKOUT,BUY,2024-12-16 03:20:00,2024-12-17 08:45:00,2653.9,2646.78,2646.78,2668.14,7.119999999999891,-7.119999999999891,-1.0,SL_HIT,2.2600000000002183,0.8918918918918379,0.978773578743907,4.859999999999673,2649.21,4.690000000000055,2.1047962799533666,0,2.3090120627291064,2650.441629769031,2650.0166146223623,2650.6962502115343,2660.5389535000654,2669.2449828969675,2.3090120627291064,0.0870044863306494,1.4346186573578057,0.0,0.3333333333333333,0,0,0,0,300,2651.64,2646.78,baseline_breakout,XAUUSD5,62.62042354976437,58.52734567513277,97.19101123595757,90.85189557818137,2.3090120627291064,0.8918918918918379,0.10135135135125793,0.006756756756904159,bullish_full,4.093077874631597
2024-12-17_1000,1000,BREAKOUT,SELL,2024-12-17 10:15:00,2024-12-17 10:55:00,2650.18,2643.1599999999994,2653.69,2643.1599999999994,3.5100000000002183,7.020000000000437,2.0,TP_HIT,0.1600000000003092,0.1946308724832255,0.0982910730705741,3.349999999999909,2652.0150000000003,-1.8350000000004911,2.057969342411113,0,1.6278182239950452,2652.3466362435006,2652.435553443926,2652.5149063488334,2653.868121592957,2665.3686240686493,1.6278182239950452,0.0614229306686732,0.9405232129971292,0.0,0.0,0,0,0,0,1000,2653.69,2650.34,baseline_breakout,XAUUSD5,40.55351939968756,43.54647695876946,6.864064602957938,21.272699739489003,1.6278182239950452,0.19463087248322558,0.4630872483222521,0.3422818791945223,normal,-2.9929575590819013
2024-12-17_1630,1630,BREAKOUT,SELL,2024-12-17 16:45:00,2024-12-17 17:15:00,2638.25,2642.02,2642.02,2630.71,3.769999999999982,-3.769999999999982,-1.0,SL_HIT,0.1999999999998181,0.3936170212764568,0.072091206825839,3.570000000000164,2640.235,-1.9849999999996728,1.2868280418424562,0,2.774263447732072,2638.8318249350564,2639.596565594192,2641.023202699066,2647.0172786484227,2663.859248316143,2.774263447732072,0.1051554419684287,1.0135745009682726,0.0,0.0,0,0,0,0,1630,2642.02,2638.45,baseline_breakout,XAUUSD5,45.6130122630627,45.74362185751323,46.69051878354094,51.73369553214326,2.7742634477320722,0.3936170212764568,0.3031914893617716,0.3031914893617716,normal,-0.130609594450533
2024-12-18_0300,300,BREAKOUT,SELL,2024-12-18 04:20:00,2024-12-18 15:05:00,2648.03,2641.8700000000003,2651.11,2641.8700000000003,3.0799999999999272,6.159999999999855,2.0,TP_HIT,0.0099999999997635,0.918032786885193,0.0067563440819382,3.070000000000164,2649.575,-1.544999999999618,2.074197633204188,1,1.4800903977783817,2649.438715423237,2649.276594260454,2648.109635163837,2646.3429924631464,2661.9848868295176,1.4800903977783817,0.0558940192436785,1.0674511316559732,0.0,0.6666666666666666,0,0,1,0,300,2651.11,2648.04,baseline_breakout,XAUUSD5,45.04472436803728,48.512438000585306,3.926701570683308,33.42157657989802,1.4800903977783817,0.918032786885193,0.0,0.08196721311480705,marubozu,-3.4677136325480262
2024-12-18_1630,1630,BREAKOUT,SELL,2024-12-18 17:00:00,2024-12-18 19:25:00,2636.57,2639.94,2639.94,2629.8300000000004,3.369999999999891,-3.369999999999891,-1.0,SL_HIT,0.949999999999818,0.5255813953487654,0.4705125422368147,2.4200000000000728,2638.73,-2.1599999999998545,1.19856879180352,0,2.0190747636259,2638.693456083116,2640.691862043177,2643.162497283414,2645.4747019783126,2659.8845871441163,2.0190747636259,0.0765796001481432,1.0212764387102224,0.0,0.0,0,0,0,0,1630,2639.94,2637.52,baseline_breakout,XAUUSD5,28.41745665652732,31.982090957651394,9.931840311586987,10.30877181656806,2.0190747636259,0.5255813953487654,0.0,0.4744186046512346,normal,-3.564634301124073
2024-12-19_0300,300,BREAKOUT,BUY,2024-12-19 03:15:00,2024-12-19 09:25:00,2602.23,2620.19,2593.25,2620.19,8.980000000000018,17.960000000000036,2.0,TP_HIT,0.3800000000001091,0.2881844380403624,0.1358199216466867,8.599999999999909,2597.55,4.679999999999836,3.0738192793714685,0,2.7978222590101094,2597.766499754379,2594.8885902047564,2597.6449035498936,2620.4814206168726,2655.49979926532,2.7978222590101094,0.1075163324921359,1.1945346173796625,0.5,0.3333333333333333,0,1,0,0,300,2601.85,2593.25,baseline_breakout,XAUUSD5,73.82164970195458,61.76123679745781,93.25691166554279,96.91087273391135,2.7978222590101094,0.2881844380403624,0.2881844380403624,0.4236311239192751,normal,12.060412904496772
2024-12-19_1000,1000,BREAKOUT,BUY,2024-12-19 10:15:00,2024-12-19 12:45:00,2616.92,2624.3600000000006,2613.2,2624.3600000000006,3.720000000000255,7.440000000000509,2.0,TP_HIT,0.3600000000001273,0.7688172043011791,0.1391767322381671,3.3600000000001278,2614.88,2.039999999999964,1.2989828342224836,1,2.586639262258829,2616.209408138655,2615.078457377579,2612.398064032804,2615.2699090208303,2652.5884302780337,2.586639262258829,0.0988428863801273,1.029347483567961,0.0,0.6666666666666666,0,0,1,0,1000,2616.56,2613.2,baseline_breakout,XAUUSD5,57.0216072282559,57.4067793320366,39.44856839872895,35.466693491907336,2.586639262258829,0.7688172043011791,0.04301075268812998,0.1881720430106909,bullish_full,-0.3851721037806968
2024-12-19_1630,1630,BREAKOUT,SELL,2024-12-19 16:55:00,2024-12-19 21:00:00,2592.27,2600.77,2600.77,2575.27,8.5,-8.5,-1.0,SL_HIT,1.949999999999818,0.6330275229358334,0.5936342397252433,6.550000000000182,2597.495,-5.224999999999909,1.9940021898465716,0,3.284850956208916,2595.688910783401,2598.7758275264773,2604.8016414772574,2612.4617058651206,2650.0151874571843,3.284850956208916,0.1267171612605521,1.0541404308357347,0.0,0.0,0,0,0,0,1630,2600.77,2594.22,baseline_breakout,XAUUSD5,28.034797034912813,29.61051933475987,3.846153846155429,9.317363505646176,3.2848509562089157,0.6330275229358334,0.2629969418959258,0.1039755351682408,bearish_full,-1.5757222998470581
2024-12-20_0300,300,BREAKOUT,BUY,2024-12-20 03:30:00,2024-12-20 17:05:00,2599.57,2619.3300000000004,2589.69,2619.3300000000004,9.88000000000011,19.76000000000022,2.0,TP_HIT,0.1700000000000727,0.4029304029305335,0.0743626900850746,9.710000000000036,2594.545,5.025000000000091,4.24742188662217,0,2.2860926602518568,2596.9500332525854,2595.494058861645,2595.274271513874,2600.4878080395324,2644.766914153068,2.2860926602518568,0.0879411848979583,1.5644650647152452,0.0,0.6666666666666666,0,0,0,0,300,2599.4,2589.69,baseline_breakout,XAUUSD5,64.4695233233439,60.59405237669143,92.76995305164343,92.55918352919316,2.2860926602518568,0.4029304029305335,0.2820512820512735,0.315018315018193,normal,3.8754709466524773
2024-12-20_1630,1630,BREAKOUT,BUY,2024-12-20 17:10:00,2024-12-23 13:45:00,2622.17,2613.32,2613.32,2639.87,8.849999999999909,-8.849999999999909,-1.0,SL_HIT,4.480000000000018,0.601078167115902,1.499930102213341,4.369999999999891,2615.505,6.664999999999964,1.463101461310739,1,2.9868058474119548,2617.82444981103,2614.378945868542,2610.11056477489,2604.688053609863,2639.7304749023087,2.9868058474119548,0.1139058812896171,0.9784450504064578,0.0,0.6666666666666666,0,0,1,0,1630,2617.69,2613.32,baseline_breakout,XAUUSD5,72.69553007284915,69.66422431796664,95.28071602929269,94.2220490447625,2.9868058474119548,0.601078167115902,0.15633423180590877,0.24258760107818925,bullish_full,3.03130575488251
2024-12-23_1630,1630,BREAKOUT,SELL,2024-12-23 16:45:00,2024-12-23 17:05:00,2616.04,2610.7,2618.71,2610.7,2.6700000000000728,5.3400000000001455,2.0,TP_HIT,0.6199999999998909,0.2282958199356936,0.3664838805365422,2.050000000000182,2617.685,-1.6449999999999818,1.211761217903404,0,1.691752442405364,2617.316722540655,2617.484271684822,2618.655214584566,2621.4295092933544,2636.4492499728453,1.691752442405364,0.0646684470575894,1.0649904310727367,0.5,0.0,0,1,0,0,1630,2618.71,2616.66,baseline_breakout,XAUUSD5,40.0916179074877,41.84851151409502,38.03278688524632,30.66470782670814,1.691752442405364,0.22829581993569367,0.02572347266878584,0.7459807073955205,normal,-1.7568936066073206
2024-12-24_0300,300,BREAKOUT,SELL,2024-12-24 03:15:00,2024-12-24 04:00:00,2615.03,2618.02,2618.02,2609.0500000000006,2.9899999999997817,-2.9899999999997817,-1.0,SL_HIT,0.1299999999996544,0.404761904761647,0.1012057051026804,2.8600000000001278,2616.59,-1.5599999999999454,2.226525512264988,0,1.2845125664384245,2615.570340157781,2615.188126899862,2614.2229621213464,2615.748056920841,2634.2429011026493,1.2845125664384245,0.0491203759206748,1.177802028250792,0.0,0.6666666666666666,0,0,0,0,300,2618.02,2615.16,baseline_breakout,XAUUSD5,50.51330702635742,52.373777195631,32.50564334086022,43.265613243041514,1.2845125664384245,0.404761904761647,0.4047619047620079,0.19047619047634515,normal,-1.860470169273583
2024-12-24_1000,1000,BREAKOUT,BUY,2024-12-24 10:15:00,2024-12-24 10:45:00,2619.07,2617.33,2617.33,2622.5500000000006,1.7400000000002365,-1.7400000000002365,-1.0,SL_HIT,0.1700000000000727,0.5084745762715653,0.1444810037170999,1.5700000000001637,2618.115,0.955000000000382,1.3343245637398442,1,1.1766252699416464,2618.850964857337,2619.0227234620274,2618.785943021092,2617.3915850390244,2633.182427306598,1.1766252699416464,0.0449253082178653,0.9763093921185148,0.0,0.3333333333333333,0,0,1,0,1000,2618.9,2617.33,baseline_breakout,XAUUSD5,50.35805466124893,50.77466805873649,42.13075060533149,29.459241323651767,1.1766252699416464,0.5084745762715653,0.35593220338955617,0.13559322033887855,normal,-0.4166133974875592
